sample_index,GHSOM_cluster,metadata_index
1970,27,1970
1971,8,1971
1972,27,1972
1973,9,1973
1974,6,1974
1975,7,1975
1976,12,1976
1977,8,1977
1978,4,1978
1979,14,1979
1980,8,1980
1981,10,1981
1982,3,1982
1983,14,1983
1984,20,1984
1985,12,1985
1986,8,1986
1987,14,1987
1988,7,1988
1989,8,1989
1990,21,1990
1991,10,1991
1992,20,1992
1993,8,1993
1994,7,1994
1995,22,1995
1996,7,1996
1997,12,1997
1998,9,1998
1999,14,1999
2000,15,2000
2001,10,2001
2002,12,2002
2003,8,2003
2004,14,2004
2005,9,2005
2006,21,2006
2007,8,2007
2008,7,2008
2009,20,2009
2010,21,2010
2011,7,2011
2012,8,2012
2013,13,2013
2014,7,2014
2015,13,2015
2016,10,2016
2017,10,2017
2018,28,2018
2019,10,2019
2020,13,2020
2021,3,2021
2022,10,2022
2023,20,2023
2024,14,2024
2025,9,2025
2026,12,2026
2027,9,2027
2028,6,2028
2029,8,2029
2030,26,2030
2031,7,2031
2032,4,2032
2033,8,2033
2034,21,2034
2035,13,2035
2036,12,2036
2037,7,2037
2038,6,2038
2039,8,2039
2040,10,2040
2041,13,2041
2042,13,2042
2043,8,2043
2044,28,2044
2045,17,2045
2046,7,2046
2047,27,2047
2048,13,2048
2049,9,2049
2050,7,2050
2051,10,2051
2052,9,2052
2053,14,2053
2054,3,2054
2055,6,2055
2056,6,2056
2057,7,2057
2058,9,2058
2059,8,2059
2060,9,2060
2061,10,2061
2062,10,2062
2063,8,2063
2064,20,2064
2065,17,2065
2066,10,2066
2067,15,2067
2068,17,2068
2069,7,2069
2070,13,2070
2071,6,2071
2072,17,2072
2073,4,2073
2074,8,2074
2075,14,2075
2076,6,2076
2077,21,2077
2078,8,2078
2079,4,2079
2080,13,2080
2081,6,2081
2082,8,2082
2083,7,2083
2084,17,2084
2085,22,2085
2086,27,2086
2087,7,2087
2088,13,2088
2089,8,2089
2090,9,2090
2091,12,2091
2092,9,2092
2093,21,2093
2094,13,2094
2095,4,2095
2096,17,2096
2097,20,2097
2098,22,2098
2099,25,2099
2100,24,2100
2101,13,2101
2102,14,2102
2103,10,2103
2104,7,2104
2105,10,2105
2106,19,2106
2107,7,2107
2108,14,2108
2109,13,2109
2110,12,2110
2111,9,2111
2112,13,2112
2113,7,2113
2114,12,2114
2115,7,2115
2116,9,2116
2117,27,2117
2118,12,2118
2119,7,2119
2120,13,2120
2121,9,2121
2122,6,2122
2123,20,2123
2124,6,2124
2125,13,2125
2126,14,2126
2127,8,2127
2128,9,2128
2129,17,2129
2130,9,2130
2131,13,2131
2132,14,2132
2133,8,2133
2134,8,2134
2135,17,2135
2136,13,2136
2137,13,2137
2138,14,2138
2139,7,2139
2140,7,2140
2141,22,2141
2142,14,2142
2143,7,2143
2144,3,2144
2145,8,2145
2146,7,2146
2147,12,2147
2148,26,2148
2149,3,2149
2150,7,2150
2151,14,2151
2152,7,2152
2153,9,2153
2154,9,2154
2155,17,2155
2156,8,2156
2157,14,2157
2158,12,2158
2159,10,2159
2160,14,2160
2161,20,2161
2162,8,2162
2163,3,2163
2164,25,2164
2165,5,2165
2166,24,2166
2167,8,2167
2168,15,2168
2169,3,2169
2170,14,2170
2171,19,2171
2172,19,2172
2173,14,2173
2174,6,2174
2175,25,2175
2176,20,2176
2177,10,2177
2178,13,2178
2179,14,2179
2180,10,2180
2181,13,2181
2182,15,2182
2183,10,2183
2184,12,2184
2185,15,2185
2186,8,2186
2187,5,2187
2188,12,2188
2189,9,2189
2190,13,2190
2191,12,2191
2192,12,2192
2193,20,2193
2194,17,2194
2195,12,2195
2196,14,2196
2197,8,2197
2198,10,2198
2199,17,2199
2200,13,2200
2201,14,2201
2202,28,2202
2203,8,2203
2204,12,2204
2205,13,2205
2206,9,2206
2207,9,2207
2208,8,2208
2209,13,2209
2210,10,2210
2211,10,2211
2212,9,2212
2213,8,2213
2214,8,2214
2215,22,2215
2216,13,2216
2217,13,2217
2218,28,2218
2219,13,2219
2220,20,2220
2221,13,2221
2222,3,2222
2223,12,2223
2224,15,2224
2225,7,2225
2226,8,2226
2227,14,2227
2228,9,2228
2229,15,2229
2230,20,2230
2231,12,2231
2232,14,2232
2233,10,2233
2234,12,2234
2235,9,2235
2236,28,2236
2237,10,2237
2238,13,2238
2239,20,2239
2240,14,2240
2241,4,2241
2242,12,2242
2243,14,2243
2244,19,2244
2245,21,2245
2246,13,2246
2247,8,2247
2248,14,2248
2249,8,2249
2250,19,2250
2251,10,2251
2252,21,2252
2253,8,2253
2254,8,2254
2255,9,2255
2256,14,2256
2257,22,2257
2258,13,2258
2259,21,2259
2260,13,2260
2261,14,2261
2262,7,2262
2263,20,2263
2264,13,2264
2265,10,2265
2266,9,2266
2267,14,2267
2268,10,2268
2269,4,2269
2270,7,2270
2271,22,2271
2272,21,2272
2273,12,2273
2274,13,2274
2275,21,2275
2276,15,2276
2277,7,2277
2278,7,2278
2279,22,2279
2280,7,2280
2281,7,2281
2282,8,2282
2283,26,2283
2284,17,2284
2285,7,2285
2286,8,2286
2287,15,2287
2288,15,2288
2289,17,2289
2290,6,2290
2291,8,2291
2292,12,2292
2293,12,2293
2294,28,2294
2295,10,2295
2296,10,2296
2297,20,2297
2298,14,2298
2299,28,2299
2300,19,2300
2301,22,2301
2302,14,2302
2303,17,2303
2304,7,2304
2305,7,2305
2306,9,2306
2307,22,2307
2308,22,2308
2309,6,2309
2310,10,2310
2311,22,2311
2312,10,2312
2313,13,2313
2314,26,2314
2315,22,2315
2316,22,2316
2317,4,2317
2318,17,2318
2319,12,2319
2320,14,2320
2321,13,2321
2322,17,2322
2323,9,2323
2324,17,2324
2325,17,2325
2326,15,2326
2327,24,2327
2328,17,2328
2329,12,2329
2330,13,2330
2331,25,2331
2332,9,2332
2333,12,2333
2334,10,2334
2335,10,2335
2336,15,2336
2337,8,2337
2338,17,2338
2339,13,2339
2340,8,2340
2341,5,2341
2342,15,2342
2343,10,2343
2344,17,2344
2345,9,2345
2346,15,2346
2347,7,2347
2348,25,2348
2349,14,2349
2350,9,2350
2351,13,2351
2352,7,2352
2353,22,2353
2354,6,2354
2355,3,2355
2356,10,2356
2357,22,2357
2358,6,2358
2359,8,2359
2360,8,2360
2361,5,2361
2362,9,2362
2363,13,2363
2364,9,2364
2365,27,2365
2366,20,2366
2367,14,2367
2368,17,2368
2369,5,2369
2370,8,2370
2371,14,2371
2372,13,2372
2373,7,2373
2374,7,2374
2375,28,2375
2376,12,2376
2377,15,2377
2378,17,2378
2379,14,2379
2380,6,2380
2381,22,2381
2382,7,2382
2383,6,2383
2384,14,2384
2385,10,2385
2386,21,2386
2387,8,2387
2388,20,2388
2389,7,2389
2390,26,2390
2391,15,2391
2392,10,2392
2393,17,2393
2394,28,2394
2395,10,2395
2396,4,2396
2397,14,2397
2398,26,2398
2399,10,2399
2400,28,2400
2401,14,2401
2402,9,2402
2403,28,2403
2404,13,2404
2405,17,2405
2406,14,2406
2407,15,2407
2408,26,2408
2409,13,2409
2410,12,2410
2411,14,2411
2412,13,2412
2413,28,2413
2414,24,2414
2415,6,2415
2416,9,2416
2417,14,2417
2418,22,2418
2419,8,2419
2420,24,2420
2421,25,2421
2422,14,2422
2423,14,2423
2424,14,2424
2425,12,2425
2426,7,2426
2427,17,2427
2428,9,2428
2429,10,2429
2430,7,2430
2431,7,2431
2432,13,2432
2433,13,2433
2434,13,2434
2435,12,2435
2436,12,2436
2437,10,2437
2438,6,2438
2439,9,2439
2440,6,2440
2441,6,2441
2442,6,2442
2443,10,2443
2444,8,2444
2445,8,2445
2446,26,2446
2447,25,2447
2448,6,2448
2449,7,2449
2450,22,2450
2451,9,2451
2452,9,2452
2453,14,2453
2454,12,2454
2455,15,2455
2456,13,2456
2457,8,2457
2458,7,2458
2459,6,2459
2460,26,2460
2461,8,2461
2462,17,2462
2463,10,2463
2464,8,2464
2465,28,2465
2466,9,2466
2467,10,2467
2468,15,2468
2469,14,2469
2470,3,2470
2471,26,2471
2472,7,2472
2473,14,2473
2474,10,2474
2475,14,2475
2476,9,2476
2477,7,2477
2478,9,2478
2479,3,2479
2480,28,2480
2481,27,2481
2482,9,2482
2483,13,2483
2484,6,2484
2485,14,2485
2486,7,2486
2487,9,2487
2488,14,2488
2489,9,2489
2490,9,2490
2491,14,2491
2492,9,2492
2493,14,2493
2494,9,2494
2495,13,2495
2496,12,2496
2497,27,2497
2498,19,2498
2499,14,2499
2500,21,2500
2501,9,2501
2502,13,2502
2503,17,2503
2504,17,2504
2505,12,2505
2506,12,2506
2507,22,2507
2508,12,2508
2509,6,2509
2510,6,2510
2511,6,2511
2512,15,2512
2513,9,2513
2514,9,2514
2515,3,2515
2516,14,2516
2517,3,2517
2518,15,2518
2519,8,2519
2520,12,2520
2521,22,2521
2522,9,2522
2523,14,2523
2524,3,2524
2525,6,2525
2526,10,2526
2527,5,2527
2528,15,2528
2529,20,2529
2530,14,2530
2531,20,2531
2532,15,2532
2533,14,2533
2534,4,2534
2535,10,2535
2536,28,2536
2537,14,2537
2538,22,2538
2539,13,2539
2540,3,2540
2541,22,2541
2542,14,2542
2543,9,2543
2544,14,2544
2545,14,2545
2546,4,2546
2547,3,2547
2548,15,2548
2549,9,2549
2550,20,2550
2551,9,2551
2552,14,2552
2553,7,2553
2554,27,2554
2555,21,2555
2556,7,2556
2557,7,2557
2558,8,2558
2559,7,2559
2560,9,2560
2561,6,2561
2562,10,2562
2563,17,2563
2564,27,2564
2565,9,2565
2566,20,2566
2567,13,2567
2568,14,2568
2569,13,2569
2570,12,2570
2571,17,2571
2572,10,2572
2573,6,2573
2574,8,2574
2575,24,2575
2576,13,2576
2577,25,2577
2578,13,2578
2579,12,2579
2580,9,2580
2581,13,2581
2582,28,2582
2583,6,2583
2584,22,2584
2585,27,2585
2586,10,2586
2587,10,2587
2588,8,2588
2589,28,2589
2590,13,2590
2591,4,2591
2592,8,2592
2593,7,2593
2594,20,2594
2595,21,2595
2596,10,2596
2597,14,2597
2598,22,2598
2599,14,2599
2600,17,2600
2601,20,2601
2602,14,2602
2603,14,2603
2604,8,2604
2605,6,2605
2606,13,2606
2607,27,2607
2608,13,2608
2609,9,2609
2610,7,2610
2611,12,2611
2612,17,2612
2613,7,2613
2614,20,2614
2615,9,2615
2616,28,2616
2617,28,2617
2618,14,2618
2619,20,2619
2620,10,2620
2621,24,2621
2622,13,2622
2623,8,2623
2624,10,2624
2625,22,2625
2626,17,2626
2627,8,2627
2628,10,2628
2629,7,2629
2630,25,2630
2631,9,2631
2632,10,2632
2633,7,2633
2634,8,2634
2635,27,2635
2636,5,2636
2637,14,2637
2638,21,2638
2639,19,2639
2640,26,2640
2641,8,2641
2642,14,2642
2643,9,2643
2644,15,2644
2645,28,2645
2646,17,2646
2647,8,2647
2648,28,2648
2649,9,2649
2650,6,2650
2651,7,2651
2652,4,2652
2653,3,2653
2654,9,2654
2655,10,2655
2656,17,2656
2657,10,2657
2658,10,2658
2659,20,2659
2660,28,2660
2661,28,2661
2662,8,2662
2663,15,2663
2664,19,2664
2665,9,2665
2666,8,2666
2667,6,2667
2668,28,2668
2669,8,2669
2670,10,2670
2671,7,2671
2672,21,2672
2673,4,2673
2674,10,2674
2675,17,2675
2676,7,2676
2677,14,2677
2678,14,2678
2679,28,2679
2680,12,2680
2681,14,2681
2682,6,2682
2683,10,2683
2684,13,2684
2685,9,2685
2686,19,2686
2687,12,2687
2688,27,2688
2689,7,2689
2690,7,2690
2691,8,2691
2692,27,2692
2693,12,2693
2694,9,2694
2695,14,2695
2696,27,2696
2697,19,2697
2698,3,2698
2699,5,2699
2700,7,2700
2701,22,2701
2702,9,2702
2703,15,2703
2704,9,2704
2705,20,2705
2706,7,2706
2707,6,2707
2708,8,2708
2709,7,2709
2710,8,2710
2711,7,2711
2712,14,2712
2713,25,2713
2714,21,2714
2715,13,2715
2716,13,2716
2717,15,2717
2718,5,2718
2719,9,2719
2720,25,2720
2721,9,2721
2722,9,2722
2723,24,2723
2724,14,2724
2725,8,2725
2726,22,2726
2727,9,2727
2728,9,2728
2729,14,2729
2730,13,2730
2731,7,2731
2732,22,2732
2733,9,2733
2734,6,2734
2735,8,2735
2736,10,2736
2737,25,2737
2738,13,2738
2739,6,2739
2740,15,2740
2741,13,2741
2742,8,2742
2743,28,2743
2744,8,2744
2745,28,2745
2746,15,2746
2747,15,2747
2748,10,2748
2749,22,2749
2750,9,2750
2751,14,2751
2752,4,2752
2753,8,2753
2754,6,2754
2755,10,2755
2756,20,2756
2757,9,2757
2758,24,2758
2759,10,2759
2760,19,2760
2761,7,2761
2762,15,2762
2763,14,2763
2764,15,2764
2765,14,2765
2766,8,2766
2767,13,2767
2768,17,2768
2769,8,2769
2770,26,2770
2771,20,2771
2772,15,2772
2773,13,2773
2774,9,2774
2775,7,2775
2776,13,2776
2777,12,2777
2778,8,2778
2779,17,2779
2780,6,2780
2781,15,2781
2782,13,2782
2783,17,2783
2784,26,2784
2785,9,2785
2786,7,2786
2787,13,2787
2788,9,2788
2789,13,2789
2790,10,2790
2791,9,2791
2792,26,2792
2793,14,2793
2794,17,2794
2795,8,2795
2796,3,2796
2797,28,2797
2798,20,2798
2799,21,2799
2800,26,2800
2801,8,2801
2802,7,2802
2803,13,2803
2804,10,2804
2805,10,2805
2806,14,2806
2807,14,2807
2808,22,2808
2809,9,2809
2810,14,2810
2811,9,2811
2812,20,2812
2813,15,2813
2814,10,2814
2815,25,2815
2816,24,2816
2817,13,2817
2818,6,2818
2819,7,2819
2820,5,2820
2821,26,2821
2822,5,2822
2823,20,2823
2824,15,2824
2825,26,2825
2826,12,2826
2827,3,2827
2828,9,2828
2829,12,2829
2830,15,2830
2831,13,2831
2832,10,2832
2833,6,2833
2834,10,2834
2835,20,2835
2836,3,2836
2837,7,2837
2838,9,2838
2839,12,2839
2840,8,2840
2841,7,2841
2842,28,2842
2843,10,2843
2844,17,2844
2845,3,2845
2846,17,2846
2847,25,2847
2848,10,2848
2849,12,2849
2850,17,2850
2851,9,2851
2852,21,2852
2853,14,2853
2854,26,2854
2855,8,2855
2856,7,2856
2857,12,2857
2858,7,2858
2859,26,2859
2860,15,2860
2861,13,2861
2862,4,2862
2863,22,2863
2864,13,2864
2865,14,2865
2866,10,2866
2867,10,2867
2868,9,2868
2869,22,2869
2870,8,2870
2871,20,2871
2872,9,2872
2873,21,2873
2874,13,2874
2875,26,2875
2876,10,2876
2877,17,2877
2878,8,2878
2879,5,2879
2880,3,2880
2881,10,2881
2882,14,2882
2883,13,2883
2884,19,2884
2885,13,2885
2886,10,2886
2887,10,2887
2888,26,2888
2889,8,2889
2890,12,2890
2891,3,2891
2892,7,2892
2893,4,2893
2894,8,2894
2895,13,2895
2896,7,2896
2897,21,2897
2898,8,2898
2899,9,2899
2900,9,2900
2901,13,2901
2902,6,2902
2903,17,2903
2904,13,2904
2905,7,2905
2906,13,2906
2907,9,2907
2908,8,2908
2909,8,2909
2910,14,2910
2911,17,2911
2912,5,2912
2913,10,2913
2914,9,2914
2915,17,2915
2916,20,2916
2917,10,2917
2918,17,2918
2919,8,2919
2920,3,2920
2921,4,2921
2922,8,2922
2923,10,2923
2924,10,2924
2925,14,2925
2926,27,2926
2927,12,2927
2928,10,2928
2929,10,2929
2930,9,2930
2931,9,2931
2932,8,2932
2933,10,2933
2934,9,2934
2935,28,2935
2936,15,2936
2937,22,2937
2938,9,2938
2939,24,2939
2940,7,2940
2941,10,2941
2942,9,2942
2943,10,2943
2944,13,2944
2945,10,2945
2946,13,2946
2947,10,2947
2948,24,2948
2949,10,2949
2950,12,2950
2951,27,2951
2952,27,2952
2953,14,2953
2954,10,2954
2955,9,2955
2956,4,2956
2957,10,2957
2958,20,2958
2959,10,2959
2960,13,2960
2961,3,2961
2962,8,2962
2963,6,2963
2964,5,2964
2965,26,2965
2966,25,2966
2967,10,2967
2968,17,2968
2969,22,2969
2970,15,2970
2971,26,2971
2972,13,2972
2973,4,2973
2974,17,2974
2975,6,2975
2976,8,2976
2977,3,2977
2978,6,2978
2979,12,2979
2980,10,2980
2981,8,2981
2982,27,2982
2983,17,2983
2984,17,2984
2985,3,2985
2986,10,2986
2987,13,2987
2988,6,2988
2989,6,2989
2990,4,2990
2991,13,2991
2992,17,2992
2993,9,2993
2994,26,2994
2995,3,2995
2996,13,2996
2997,8,2997
2998,10,2998
2999,12,2999
3000,3,3000
3001,5,3001
3002,7,3002
3003,13,3003
3004,6,3004
3005,22,3005
3006,10,3006
3007,13,3007
3008,28,3008
3009,7,3009
3010,10,3010
3011,6,3011
3012,28,3012
3013,8,3013
3014,10,3014
3015,28,3015
3016,5,3016
3017,25,3017
3018,13,3018
3019,13,3019
3020,9,3020
3021,9,3021
3022,5,3022
3023,12,3023
3024,9,3024
3025,13,3025
3026,24,3026
3027,14,3027
3028,10,3028
3029,17,3029
3030,8,3030
3031,12,3031
3032,13,3032
3033,9,3033
3034,10,3034
3035,20,3035
3036,27,3036
3037,8,3037
3038,4,3038
3039,28,3039
3040,5,3040
3041,5,3041
3042,17,3042
3043,10,3043
3044,8,3044
3045,17,3045
3046,25,3046
3047,9,3047
3048,10,3048
3049,17,3049
3050,8,3050
3051,17,3051
3052,9,3052
3053,20,3053
3054,9,3054
3055,13,3055
3056,9,3056
3057,8,3057
3058,4,3058
3059,17,3059
3060,10,3060
3061,14,3061
3062,17,3062
3063,5,3063
3064,14,3064
3065,21,3065
3066,10,3066
3067,21,3067
3068,8,3068
3069,4,3069
3070,25,3070
3071,14,3071
3072,13,3072
3073,8,3073
3074,27,3074
3075,12,3075
3076,9,3076
3077,27,3077
3078,6,3078
3079,13,3079
3080,15,3080
3081,12,3081
3082,6,3082
3083,10,3083
3084,20,3084
3085,24,3085
3086,9,3086
3087,7,3087
3088,20,3088
3089,6,3089
3090,8,3090
3091,21,3091
3092,9,3092
3093,10,3093
3094,17,3094
3095,8,3095
3096,3,3096
3097,4,3097
3098,6,3098
3099,7,3099
3100,3,3100
3101,10,3101
3102,13,3102
3103,9,3103
3104,9,3104
3105,22,3105
3106,3,3106
3107,7,3107
3108,17,3108
3109,17,3109
3110,25,3110
3111,8,3111
3112,26,3112
3113,13,3113
3114,7,3114
3115,6,3115
3116,7,3116
3117,7,3117
3118,26,3118
3119,9,3119
3120,24,3120
3121,13,3121
3122,7,3122
3123,28,3123
3124,8,3124
3125,9,3125
3126,17,3126
3127,3,3127
3128,22,3128
3129,8,3129
3130,9,3130
3131,6,3131
3132,17,3132
3133,10,3133
3134,20,3134
3135,10,3135
3136,9,3136
3137,4,3137
3138,7,3138
3139,14,3139
3140,8,3140
3141,4,3141
3142,13,3142
3143,25,3143
3144,9,3144
3145,10,3145
3146,20,3146
3147,13,3147
3148,10,3148
3149,4,3149
3150,4,3150
3151,20,3151
3152,28,3152
3153,3,3153
3154,6,3154
3155,13,3155
3156,27,3156
3157,8,3157
3158,24,3158
3159,13,3159
3160,27,3160
3161,14,3161
3162,4,3162
3163,6,3163
3164,9,3164
3165,22,3165
3166,27,3166
3167,20,3167
3168,17,3168
3169,20,3169
3170,24,3170
3171,8,3171
3172,6,3172
3173,28,3173
3174,3,3174
3175,3,3175
3176,28,3176
3177,10,3177
3178,8,3178
3179,10,3179
3180,26,3180
3181,5,3181
3182,15,3182
3183,9,3183
3184,26,3184
3185,17,3185
3186,19,3186
3187,13,3187
3188,13,3188
3189,20,3189
3190,10,3190
3191,21,3191
3192,6,3192
3193,24,3193
3194,5,3194
3195,14,3195
3196,14,3196
3197,10,3197
3198,24,3198
3199,19,3199
3200,7,3200
3201,28,3201
3202,17,3202
3203,12,3203
3204,13,3204
3205,13,3205
3206,24,3206
3207,10,3207
3208,9,3208
3209,7,3209
3210,10,3210
3211,9,3211
3212,13,3212
3213,10,3213
3214,10,3214
3215,10,3215
3216,5,3216
3217,13,3217
3218,21,3218
3219,8,3219
3220,8,3220
3221,10,3221
3222,10,3222
3223,6,3223
3224,10,3224
3225,13,3225
3226,10,3226
3227,25,3227
3228,13,3228
3229,5,3229
3230,26,3230
3231,6,3231
3232,10,3232
3233,15,3233
3234,28,3234
3235,13,3235
3236,9,3236
3237,10,3237
3238,10,3238
3239,22,3239
3240,24,3240
3241,10,3241
3242,12,3242
3243,17,3243
3244,20,3244
3245,22,3245
3246,17,3246
3247,10,3247
3248,17,3248
3249,9,3249
3250,8,3250
3251,7,3251
3252,10,3252
3253,14,3253
3254,9,3254
3255,19,3255
3256,17,3256
3257,24,3257
3258,17,3258
3259,21,3259
3260,20,3260
3261,3,3261
3262,8,3262
3263,28,3263
3264,9,3264
3265,17,3265
3266,9,3266
3267,15,3267
3268,8,3268
3269,10,3269
3270,9,3270
3271,24,3271
3272,14,3272
3273,9,3273
3274,10,3274
3275,7,3275
3276,28,3276
3277,10,3277
3278,19,3278
3279,15,3279
3280,25,3280
3281,17,3281
3282,7,3282
3283,22,3283
3284,3,3284
3285,7,3285
3286,4,3286
3287,9,3287
3288,7,3288
3289,8,3289
3290,6,3290
3291,25,3291
3292,12,3292
3293,7,3293
3294,6,3294
3295,6,3295
3296,20,3296
3297,17,3297
3298,17,3298
3299,9,3299
3300,3,3300
3301,7,3301
3302,9,3302
3303,8,3303
3304,20,3304
3305,12,3305
3306,21,3306
3307,12,3307
3308,5,3308
3309,8,3309
3310,7,3310
3311,27,3311
3312,24,3312
3313,8,3313
3314,9,3314
3315,8,3315
3316,14,3316
3317,17,3317
3318,9,3318
3319,25,3319
3320,10,3320
3321,10,3321
3322,9,3322
3323,25,3323
3324,7,3324
3325,28,3325
3326,4,3326
3327,5,3327
3328,10,3328
3329,20,3329
3330,13,3330
3331,9,3331
3332,5,3332
3333,20,3333
3334,10,3334
3335,3,3335
3336,12,3336
3337,10,3337
3338,9,3338
3339,4,3339
3340,12,3340
3341,7,3341
3342,12,3342
3343,9,3343
3344,12,3344
3345,26,3345
3346,6,3346
3347,7,3347
3348,14,3348
3349,20,3349
3350,15,3350
3351,13,3351
3352,10,3352
3353,3,3353
3354,26,3354
3355,17,3355
3356,9,3356
3357,28,3357
3358,17,3358
3359,14,3359
3360,13,3360
3361,17,3361
3362,28,3362
3363,9,3363
3364,15,3364
3365,13,3365
3366,9,3366
3367,9,3367
3368,10,3368
3369,4,3369
3370,7,3370
3371,12,3371
3372,7,3372
3373,6,3373
3374,17,3374
3375,5,3375
3376,9,3376
3377,7,3377
3378,21,3378
3379,7,3379
3380,10,3380
3381,6,3381
3382,12,3382
3383,9,3383
3384,7,3384
3385,4,3385
3386,14,3386
3387,14,3387
3388,8,3388
3389,4,3389
3390,9,3390
3391,14,3391
3392,9,3392
3393,7,3393
3394,9,3394
3395,10,3395
3396,7,3396
3397,13,3397
3398,26,3398
3399,12,3399
3400,4,3400
3401,20,3401
3402,7,3402
3403,14,3403
3404,13,3404
3405,6,3405
3406,5,3406
3407,8,3407
3408,21,3408
3409,7,3409
3410,10,3410
3411,15,3411
3412,13,3412
3413,8,3413
3414,9,3414
3415,9,3415
3416,7,3416
3417,13,3417
3418,6,3418
3419,12,3419
3420,14,3420
3421,14,3421
3422,7,3422
3423,8,3423
3424,10,3424
3425,17,3425
3426,8,3426
3427,7,3427
3428,7,3428
3429,15,3429
3430,3,3430
3431,7,3431
3432,27,3432
3433,5,3433
3434,28,3434
3435,25,3435
3436,7,3436
3437,7,3437
3438,8,3438
3439,12,3439
3440,13,3440
3441,9,3441
3442,6,3442
3443,7,3443
3444,9,3444
3445,13,3445
3446,7,3446
3447,6,3447
3448,13,3448
3449,13,3449
3450,7,3450
3451,7,3451
3452,7,3452
3453,14,3453
3454,8,3454
3455,4,3455
3456,9,3456
3457,9,3457
3458,15,3458
3459,12,3459
3460,20,3460
3461,15,3461
3462,20,3462
3463,6,3463
3464,5,3464
3465,15,3465
3466,7,3466
3467,5,3467
3468,26,3468
3469,8,3469
3470,7,3470
3471,12,3471
3472,20,3472
3473,3,3473
3474,17,3474
3475,7,3475
3476,7,3476
3477,19,3477
3478,6,3478
3479,10,3479
3480,7,3480
3481,12,3481
3482,3,3482
3483,9,3483
3484,15,3484
3485,14,3485
3486,5,3486
3487,17,3487
3488,10,3488
3489,7,3489
3490,12,3490
3491,6,3491
3492,22,3492
3493,3,3493
3494,21,3494
3495,7,3495
3496,4,3496
3497,13,3497
3498,21,3498
3499,6,3499
3500,8,3500
3501,25,3501
3502,15,3502
3503,12,3503
3504,10,3504
3505,7,3505
3506,9,3506
3507,9,3507
3508,22,3508
3509,6,3509
3510,8,3510
3511,10,3511
3512,25,3512
3513,9,3513
3514,17,3514
3515,7,3515
3516,10,3516
3517,7,3517
3518,6,3518
3519,14,3519
3520,7,3520
3521,7,3521
3522,13,3522
3523,14,3523
3524,13,3524
3525,3,3525
3526,7,3526
3527,7,3527
3528,13,3528
3529,7,3529
3530,5,3530
3531,13,3531
3532,7,3532
3533,3,3533
3534,7,3534
3535,7,3535
3536,8,3536
3537,4,3537
3538,7,3538
3539,12,3539
3540,7,3540
3541,9,3541
3542,13,3542
3543,7,3543
3544,7,3544
3545,5,3545
3546,8,3546
3547,7,3547
3548,8,3548
3549,10,3549
3550,12,3550
3551,20,3551
3552,13,3552
3553,26,3553
3554,4,3554
3555,3,3555
3556,9,3556
3557,22,3557
3558,7,3558
3559,12,3559
3560,10,3560
3561,12,3561
3562,13,3562
3563,13,3563
3564,13,3564
3565,14,3565
3566,7,3566
3567,21,3567
3568,10,3568
3569,13,3569
3570,8,3570
3571,10,3571
3572,21,3572
3573,3,3573
3574,7,3574
3575,4,3575
3576,6,3576
3577,8,3577
3578,7,3578
3579,22,3579
3580,7,3580
3581,28,3581
3582,21,3582
3583,13,3583
3584,12,3584
3585,26,3585
3586,7,3586
3587,17,3587
3588,7,3588
3589,17,3589
3590,6,3590
3591,10,3591
3592,20,3592
3593,12,3593
3594,13,3594
3595,12,3595
3596,6,3596
3597,8,3597
3598,21,3598
3599,24,3599
3600,9,3600
3601,7,3601
3602,8,3602
3603,12,3603
3604,13,3604
3605,21,3605
3606,21,3606
3607,7,3607
3608,5,3608
3609,3,3609
3610,9,3610
3611,6,3611
3612,26,3612
3613,3,3613
3614,24,3614
3615,7,3615
3616,3,3616
3617,19,3617
3618,12,3618
3619,8,3619
3620,14,3620
3621,12,3621
3622,14,3622
3623,13,3623
3624,12,3624
3625,7,3625
3626,3,3626
3627,4,3627
3628,4,3628
3629,8,3629
3630,20,3630
3631,7,3631
3632,13,3632
3633,3,3633
3634,3,3634
3635,3,3635
3636,21,3636
3637,9,3637
3638,4,3638
3639,22,3639
3640,21,3640
3641,5,3641
3642,7,3642
3643,21,3643
3644,28,3644
3645,14,3645
3646,9,3646
3647,12,3647
3648,9,3648
3649,12,3649
3650,7,3650
3651,20,3651
3652,4,3652
3653,8,3653
3654,3,3654
3655,12,3655
3656,17,3656
3657,28,3657
3658,10,3658
3659,12,3659
3660,7,3660
3661,6,3661
3662,6,3662
3663,10,3663
3664,6,3664
3665,9,3665
3666,10,3666
3667,3,3667
3668,5,3668
3669,6,3669
3670,8,3670
3671,6,3671
3672,3,3672
3673,17,3673
3674,3,3674
3675,10,3675
3676,3,3676
3677,6,3677
3678,7,3678
3679,4,3679
3680,12,3680
3681,8,3681
3682,9,3682
3683,4,3683
3684,8,3684
3685,7,3685
3686,7,3686
3687,12,3687
3688,7,3688
3689,12,3689
3690,3,3690
3691,8,3691
3692,7,3692
3693,7,3693
3694,3,3694
3695,7,3695
3696,3,3696
3697,4,3697
3698,9,3698
3699,24,3699
3700,26,3700
3701,3,3701
3702,3,3702
3703,9,3703
3704,5,3704
3705,21,3705
3706,20,3706
3707,9,3707
3708,25,3708
3709,8,3709
3710,6,3710
3711,10,3711
3712,5,3712
3713,4,3713
3714,9,3714
3715,8,3715
3716,7,3716
