sample_index,GHSOM_cluster,metadata_index
1986,23,1986
1987,27,1987
1988,18,1988
1989,23,1989
1990,2,1990
1991,13,1991
1992,9,1992
1993,13,1993
1994,21,1994
1995,7,1995
1996,19,1996
1997,26,1997
1998,20,1998
1999,26,1999
2000,7,2000
2001,13,2001
2002,27,2002
2003,27,2003
2004,26,2004
2005,15,2005
2006,26,2006
2007,27,2007
2008,18,2008
2009,7,2009
2010,2,2010
2011,15,2011
2012,22,2012
2013,13,2013
2014,21,2014
2015,27,2015
2016,13,2016
2017,5,2017
2018,5,2018
2019,13,2019
2020,27,2020
2021,22,2021
2022,5,2022
2023,9,2023
2024,9,2024
2025,14,2025
2026,27,2026
2027,21,2027
2028,25,2028
2029,21,2029
2030,3,2030
2031,14,2031
2032,27,2032
2033,22,2033
2034,2,2034
2035,27,2035
2036,10,2036
2037,18,2037
2038,26,2038
2039,27,2039
2040,9,2040
2041,27,2041
2042,8,2042
2043,13,2043
2044,4,2044
2045,4,2045
2046,15,2046
2047,5,2047
2048,27,2048
2049,21,2049
2050,18,2050
2051,5,2051
2052,14,2052
2053,26,2053
2054,19,2054
2055,27,2055
2056,25,2056
2057,21,2057
2058,21,2058
2059,23,2059
2060,15,2060
2061,27,2061
2062,13,2062
2063,21,2063
2064,7,2064
2065,4,2065
2066,23,2066
2067,9,2067
2068,4,2068
2069,18,2069
2070,9,2070
2071,25,2071
2072,8,2072
2073,25,2073
2074,23,2074
2075,26,2075
2076,22,2076
2077,10,2077
2078,23,2078
2079,25,2079
2080,28,2080
2081,25,2081
2082,27,2082
2083,18,2083
2084,8,2084
2085,7,2085
2086,3,2086
2087,18,2087
2088,9,2088
2089,27,2089
2090,14,2090
2091,26,2091
2092,14,2092
2093,7,2093
2094,9,2094
2095,25,2095
2096,4,2096
2097,7,2097
2098,7,2098
2099,5,2099
2100,4,2100
2101,9,2101
2102,26,2102
2103,5,2103
2104,15,2104
2105,15,2105
2106,8,2106
2107,18,2107
2108,10,2108
2109,9,2109
2110,27,2110
2111,15,2111
2112,8,2112
2113,19,2113
2114,26,2114
2115,18,2115
2116,13,2116
2117,5,2117
2118,9,2118
2119,15,2119
2120,13,2120
2121,14,2121
2122,13,2122
2123,9,2123
2124,26,2124
2125,9,2125
2126,26,2126
2127,21,2127
2128,15,2128
2129,8,2129
2130,23,2130
2131,27,2131
2132,10,2132
2133,23,2133
2134,13,2134
2135,4,2135
2136,9,2136
2137,27,2137
2138,9,2138
2139,15,2139
2140,18,2140
2141,7,2141
2142,10,2142
2143,19,2143
2144,19,2144
2145,21,2145
2146,15,2146
2147,27,2147
2148,5,2148
2149,18,2149
2150,19,2150
2151,10,2151
2152,18,2152
2153,21,2153
2154,15,2154
2155,4,2155
2156,23,2156
2157,10,2157
2158,25,2158
2159,14,2159
2160,10,2160
2161,4,2161
2162,23,2162
2163,22,2163
2164,5,2164
2165,25,2165
2166,8,2166
2167,27,2167
2168,9,2168
2169,25,2169
2170,10,2170
2171,7,2171
2172,7,2172
2173,10,2173
2174,25,2174
2175,5,2175
2176,4,2176
2177,5,2177
2178,9,2178
2179,28,2179
2180,13,2180
2181,8,2181
2182,28,2182
2183,5,2183
2184,27,2184
2185,7,2185
2186,27,2186
2187,15,2187
2188,27,2188
2189,13,2189
2190,27,2190
2191,27,2191
2192,26,2192
2193,7,2193
2194,5,2194
2195,26,2195
2196,26,2196
2197,23,2197
2198,14,2198
2199,4,2199
2200,13,2200
2201,10,2201
2202,4,2202
2203,21,2203
2204,25,2204
2205,27,2205
2206,14,2206
2207,13,2207
2208,23,2208
2209,27,2209
2210,5,2210
2211,5,2211
2212,21,2212
2213,13,2213
2214,13,2214
2215,7,2215
2216,27,2216
2217,9,2217
2218,3,2218
2219,9,2219
2220,7,2220
2221,9,2221
2222,25,2222
2223,25,2223
2224,7,2224
2225,19,2225
2226,13,2226
2227,22,2227
2228,14,2228
2229,7,2229
2230,7,2230
2231,27,2231
2232,10,2232
2233,13,2233
2234,25,2234
2235,14,2235
2236,4,2236
2237,14,2237
2238,27,2238
2239,7,2239
2240,9,2240
2241,25,2241
2242,10,2242
2243,26,2243
2244,7,2244
2245,2,2245
2246,8,2246
2247,13,2247
2248,26,2248
2249,21,2249
2250,4,2250
2251,13,2251
2252,7,2252
2253,21,2253
2254,19,2254
2255,13,2255
2256,26,2256
2257,7,2257
2258,9,2258
2259,2,2259
2260,27,2260
2261,10,2261
2262,15,2262
2263,9,2263
2264,27,2264
2265,13,2265
2266,15,2266
2267,10,2267
2268,14,2268
2269,25,2269
2270,18,2270
2271,7,2271
2272,7,2272
2273,26,2273
2274,9,2274
2275,2,2275
2276,9,2276
2277,18,2277
2278,15,2278
2279,7,2279
2280,18,2280
2281,18,2281
2282,23,2282
2283,3,2283
2284,4,2284
2285,19,2285
2286,23,2286
2287,9,2287
2288,7,2288
2289,4,2289
2290,26,2290
2291,23,2291
2292,26,2292
2293,26,2293
2294,3,2294
2295,27,2295
2296,13,2296
2297,7,2297
2298,27,2298
2299,3,2299
2300,7,2300
2301,7,2301
2302,2,2302
2303,7,2303
2304,19,2304
2305,19,2305
2306,23,2306
2307,7,2307
2308,7,2308
2309,25,2309
2310,13,2310
2311,7,2311
2312,23,2312
2313,9,2313
2314,5,2314
2315,7,2315
2316,7,2316
2317,25,2317
2318,4,2318
2319,27,2319
2320,10,2320
2321,27,2321
2322,8,2322
2323,15,2323
2324,4,2324
2325,4,2325
2326,7,2326
2327,13,2327
2328,4,2328
2329,27,2329
2330,9,2330
2331,5,2331
2332,13,2332
2333,26,2333
2334,27,2334
2335,27,2335
2336,8,2336
2337,21,2337
2338,8,2338
2339,8,2339
2340,21,2340
2341,19,2341
2342,7,2342
2343,23,2343
2344,5,2344
2345,15,2345
2346,27,2346
2347,21,2347
2348,12,2348
2349,10,2349
2350,14,2350
2351,8,2351
2352,18,2352
2353,7,2353
2354,25,2354
2355,19,2355
2356,5,2356
2357,7,2357
2358,25,2358
2359,22,2359
2360,23,2360
2361,18,2361
2362,14,2362
2363,8,2363
2364,14,2364
2365,3,2365
2366,7,2366
2367,10,2367
2368,5,2368
2369,22,2369
2370,23,2370
2371,25,2371
2372,8,2372
2373,15,2373
2374,15,2374
2375,8,2375
2376,25,2376
2377,7,2377
2378,4,2378
2379,27,2379
2380,23,2380
2381,10,2381
2382,19,2382
2383,25,2383
2384,10,2384
2385,14,2385
2386,2,2386
2387,23,2387
2388,28,2388
2389,18,2389
2390,4,2390
2391,9,2391
2392,15,2392
2393,8,2393
2394,4,2394
2395,27,2395
2396,25,2396
2397,10,2397
2398,5,2398
2399,5,2399
2400,3,2400
2401,2,2401
2402,13,2402
2403,4,2403
2404,27,2404
2405,4,2405
2406,26,2406
2407,28,2407
2408,3,2408
2409,9,2409
2410,27,2410
2411,26,2411
2412,8,2412
2413,3,2413
2414,4,2414
2415,25,2415
2416,15,2416
2417,10,2417
2418,7,2418
2419,27,2419
2420,4,2420
2421,5,2421
2422,26,2422
2423,10,2423
2424,10,2424
2425,27,2425
2426,18,2426
2427,5,2427
2428,15,2428
2429,23,2429
2430,19,2430
2431,15,2431
2432,8,2432
2433,7,2433
2434,9,2434
2435,25,2435
2436,27,2436
2437,13,2437
2438,25,2438
2439,14,2439
2440,25,2440
2441,25,2441
2442,25,2442
2443,27,2443
2444,23,2444
2445,23,2445
2446,5,2446
2447,5,2447
2448,23,2448
2449,18,2449
2450,7,2450
2451,14,2451
2452,14,2452
2453,26,2453
2454,25,2454
2455,7,2455
2456,8,2456
2457,23,2457
2458,15,2458
2459,25,2459
2460,5,2460
2461,27,2461
2462,4,2462
2463,13,2463
2464,14,2464
2465,4,2465
2466,14,2466
2467,23,2467
2468,9,2468
2469,26,2469
2470,19,2470
2471,3,2471
2472,18,2472
2473,7,2473
2474,23,2474
2475,9,2475
2476,21,2476
2477,19,2477
2478,14,2478
2479,22,2479
2480,8,2480
2481,5,2481
2482,14,2482
2483,23,2483
2484,21,2484
2485,22,2485
2486,14,2486
2487,14,2487
2488,10,2488
2489,23,2489
2490,13,2490
2491,2,2491
2492,14,2492
2493,10,2493
2494,15,2494
2495,9,2495
2496,27,2496
2497,5,2497
2498,2,2498
2499,2,2499
2500,8,2500
2501,14,2501
2502,8,2502
2503,4,2503
2504,4,2504
2505,26,2505
2506,27,2506
2507,7,2507
2508,26,2508
2509,25,2509
2510,25,2510
2511,26,2511
2512,10,2512
2513,14,2513
2514,14,2514
2515,19,2515
2516,9,2516
2517,25,2517
2518,7,2518
2519,23,2519
2520,9,2520
2521,7,2521
2522,14,2522
2523,9,2523
2524,22,2524
2525,22,2525
2526,23,2526
2527,19,2527
2528,9,2528
2529,7,2529
2530,26,2530
2531,9,2531
2532,9,2532
2533,10,2533
2534,25,2534
2535,23,2535
2536,5,2536
2537,10,2537
2538,7,2538
2539,13,2539
2540,19,2540
2541,7,2541
2542,10,2542
2543,14,2543
2544,26,2544
2545,10,2545
2546,25,2546
2547,19,2547
2548,10,2548
2549,23,2549
2550,7,2550
2551,15,2551
2552,19,2552
2553,18,2553
2554,3,2554
2555,2,2555
2556,19,2556
2557,19,2557
2558,23,2558
2559,15,2559
2560,20,2560
2561,25,2561
2562,23,2562
2563,5,2563
2564,5,2564
2565,15,2565
2566,9,2566
2567,9,2567
2568,9,2568
2569,9,2569
2570,25,2570
2571,7,2571
2572,14,2572
2573,22,2573
2574,21,2574
2575,4,2575
2576,9,2576
2577,5,2577
2578,27,2578
2579,25,2579
2580,14,2580
2581,8,2581
2582,4,2582
2583,19,2583
2584,7,2584
2585,5,2585
2586,27,2586
2587,8,2587
2588,25,2588
2589,4,2589
2590,8,2590
2591,26,2591
2592,13,2592
2593,23,2593
2594,9,2594
2595,2,2595
2596,23,2596
2597,28,2597
2598,7,2598
2599,10,2599
2600,5,2600
2601,27,2601
2602,26,2602
2603,10,2603
2604,22,2604
2605,22,2605
2606,27,2606
2607,5,2607
2608,8,2608
2609,15,2609
2610,19,2610
2611,25,2611
2612,4,2612
2613,15,2613
2614,7,2614
2615,14,2615
2616,8,2616
2617,8,2617
2618,27,2618
2619,27,2619
2620,13,2620
2621,12,2621
2622,8,2622
2623,27,2623
2624,14,2624
2625,7,2625
2626,5,2626
2627,23,2627
2628,5,2628
2629,19,2629
2630,5,2630
2631,14,2631
2632,5,2632
2633,19,2633
2634,13,2634
2635,5,2635
2636,22,2636
2637,10,2637
2638,7,2638
2639,4,2639
2640,3,2640
2641,27,2641
2642,10,2642
2643,14,2643
2644,8,2644
2645,8,2645
2646,7,2646
2647,23,2647
2648,2,2648
2649,14,2649
2650,25,2650
2651,15,2651
2652,25,2652
2653,25,2653
2654,14,2654
2655,14,2655
2656,5,2656
2657,5,2657
2658,14,2658
2659,9,2659
2660,4,2660
2661,4,2661
2662,23,2662
2663,7,2663
2664,7,2664
2665,14,2665
2666,27,2666
2667,25,2667
2668,4,2668
2669,13,2669
2670,13,2670
2671,18,2671
2672,2,2672
2673,22,2673
2674,5,2674
2675,4,2675
2676,18,2676
2677,10,2677
2678,9,2678
2679,4,2679
2680,27,2680
2681,10,2681
2682,22,2682
2683,14,2683
2684,23,2684
2685,23,2685
2686,4,2686
2687,25,2687
2688,3,2688
2689,15,2689
2690,18,2690
2691,14,2691
2692,5,2692
2693,27,2693
2694,15,2694
2695,10,2695
2696,5,2696
2697,7,2697
2698,19,2698
2699,19,2699
2700,21,2700
2701,7,2701
2702,14,2702
2703,7,2703
2704,14,2704
2705,9,2705
2706,19,2706
2707,26,2707
2708,23,2708
2709,19,2709
2710,23,2710
2711,15,2711
2712,2,2712
2713,5,2713
2714,2,2714
2715,9,2715
2716,8,2716
2717,9,2717
2718,19,2718
2719,14,2719
2720,12,2720
2721,15,2721
2722,14,2722
2723,4,2723
2724,2,2724
2725,13,2725
2726,7,2726
2727,23,2727
2728,14,2728
2729,10,2729
2730,8,2730
2731,18,2731
2732,28,2732
2733,14,2733
2734,13,2734
2735,13,2735
2736,14,2736
2737,5,2737
2738,9,2738
2739,25,2739
2740,7,2740
2741,27,2741
2742,18,2742
2743,4,2743
2744,23,2744
2745,4,2745
2746,10,2746
2747,9,2747
2748,23,2748
2749,7,2749
2750,20,2750
2751,2,2751
2752,25,2752
2753,27,2753
2754,25,2754
2755,13,2755
2756,4,2756
2757,21,2757
2758,12,2758
2759,14,2759
2760,4,2760
2761,23,2761
2762,10,2762
2763,10,2763
2764,10,2764
2765,10,2765
2766,27,2766
2767,27,2767
2768,4,2768
2769,21,2769
2770,5,2770
2771,7,2771
2772,9,2772
2773,27,2773
2774,14,2774
2775,15,2775
2776,27,2776
2777,9,2777
2778,27,2778
2779,5,2779
2780,27,2780
2781,10,2781
2782,27,2782
2783,8,2783
2784,8,2784
2785,14,2785
2786,15,2786
2787,7,2787
2788,15,2788
2789,7,2789
2790,13,2790
2791,15,2791
2792,5,2792
2793,26,2793
2794,4,2794
2795,27,2795
2796,22,2796
2797,4,2797
2798,7,2798
2799,2,2799
2800,3,2800
2801,15,2801
2802,15,2802
2803,23,2803
2804,27,2804
2805,27,2805
2806,26,2806
2807,22,2807
2808,4,2808
2809,14,2809
2810,2,2810
2811,14,2811
2812,8,2812
2813,10,2813
2814,23,2814
2815,12,2815
2816,12,2816
2817,7,2817
2818,25,2818
2819,15,2819
2820,22,2820
2821,5,2821
2822,19,2822
2823,7,2823
2824,10,2824
2825,3,2825
2826,26,2826
2827,22,2827
2828,14,2828
2829,27,2829
2830,2,2830
2831,9,2831
2832,27,2832
2833,22,2833
2834,13,2834
2835,8,2835
2836,19,2836
2837,15,2837
2838,13,2838
2839,27,2839
2840,13,2840
2841,14,2841
2842,2,2842
2843,8,2843
2844,9,2844
2845,22,2845
2846,5,2846
2847,5,2847
2848,27,2848
2849,23,2849
2850,5,2850
2851,14,2851
2852,2,2852
2853,26,2853
2854,5,2854
2855,14,2855
2856,15,2856
2857,23,2857
2858,19,2858
2859,5,2859
2860,9,2860
2861,26,2861
2862,25,2862
2863,7,2863
2864,27,2864
2865,26,2865
2866,12,2866
2867,27,2867
2868,15,2868
2869,7,2869
2870,21,2870
2871,7,2871
2872,23,2872
2873,2,2873
2874,8,2874
2875,5,2875
2876,5,2876
2877,8,2877
2878,13,2878
2879,22,2879
2880,22,2880
2881,13,2881
2882,22,2882
2883,23,2883
2884,4,2884
2885,8,2885
2886,13,2886
2887,13,2887
2888,3,2888
2889,21,2889
2890,25,2890
2891,22,2891
2892,15,2892
2893,22,2893
2894,13,2894
2895,13,2895
2896,21,2896
2897,2,2897
2898,27,2898
2899,20,2899
2900,14,2900
2901,27,2901
2902,25,2902
2903,4,2903
2904,27,2904
2905,18,2905
2906,27,2906
2907,20,2907
2908,21,2908
2909,27,2909
2910,22,2910
2911,13,2911
2912,19,2912
2913,27,2913
2914,14,2914
2915,4,2915
2916,7,2916
2917,13,2917
2918,13,2918
2919,21,2919
2920,19,2920
2921,22,2921
2922,22,2922
2923,13,2923
2924,8,2924
2925,26,2925
2926,5,2926
2927,26,2927
2928,5,2928
2929,5,2929
2930,21,2930
2931,15,2931
2932,13,2932
2933,27,2933
2934,15,2934
2935,2,2935
2936,10,2936
2937,7,2937
2938,15,2938
2939,5,2939
2940,21,2940
2941,13,2941
2942,13,2942
2943,13,2943
2944,8,2944
2945,20,2945
2946,8,2946
2947,28,2947
2948,5,2948
2949,12,2949
2950,26,2950
2951,5,2951
2952,3,2952
2953,26,2953
2954,13,2954
2955,14,2955
2956,22,2956
2957,27,2957
2958,7,2958
2959,13,2959
2960,27,2960
2961,19,2961
2962,13,2962
2963,25,2963
2964,19,2964
2965,5,2965
2966,12,2966
2967,13,2967
2968,4,2968
2969,7,2969
2970,9,2970
2971,5,2971
2972,27,2972
2973,19,2973
2974,4,2974
2975,25,2975
2976,23,2976
2977,22,2977
2978,25,2978
2979,27,2979
2980,12,2980
2981,13,2981
2982,5,2982
2983,4,2983
2984,7,2984
2985,19,2985
2986,5,2986
2987,23,2987
2988,22,2988
2989,25,2989
2990,25,2990
2991,8,2991
2992,4,2992
2993,14,2993
2994,8,2994
2995,22,2995
2996,27,2996
2997,27,2997
2998,13,2998
2999,9,2999
3000,19,3000
3001,19,3001
3002,18,3002
3003,27,3003
3004,22,3004
3005,4,3005
3006,13,3006
3007,27,3007
3008,4,3008
3009,18,3009
3010,23,3010
3011,25,3011
3012,4,3012
3013,13,3013
3014,8,3014
3015,2,3015
3016,22,3016
3017,12,3017
3018,23,3018
3019,13,3019
3020,15,3020
3021,14,3021
3022,19,3022
3023,23,3023
3024,14,3024
3025,8,3025
3026,12,3026
3027,26,3027
3028,14,3028
3029,5,3029
3030,14,3030
3031,27,3031
3032,8,3032
3033,14,3033
3034,13,3034
3035,7,3035
3036,5,3036
3037,23,3037
3038,25,3038
3039,3,3039
3040,18,3040
3041,19,3041
3042,8,3042
3043,8,3043
3044,21,3044
3045,4,3045
3046,12,3046
3047,15,3047
3048,23,3048
3049,8,3049
3050,20,3050
3051,4,3051
3052,15,3052
3053,7,3053
3054,21,3054
3055,27,3055
3056,14,3056
3057,14,3057
3058,22,3058
3059,12,3059
3060,13,3060
3061,2,3061
3062,4,3062
3063,19,3063
3064,26,3064
3065,2,3065
3066,5,3066
3067,2,3067
3068,22,3068
3069,25,3069
3070,12,3070
3071,26,3071
3072,27,3072
3073,21,3073
3074,5,3074
3075,26,3075
3076,14,3076
3077,5,3077
3078,22,3078
3079,8,3079
3080,10,3080
3081,27,3081
3082,25,3082
3083,12,3083
3084,7,3084
3085,4,3085
3086,20,3086
3087,18,3087
3088,8,3088
3089,25,3089
3090,14,3090
3091,2,3091
3092,14,3092
3093,13,3093
3094,5,3094
3095,27,3095
3096,19,3096
3097,22,3097
3098,22,3098
3099,15,3099
3100,22,3100
3101,27,3101
3102,8,3102
3103,15,3103
3104,14,3104
3105,9,3105
3106,22,3106
3107,19,3107
3108,4,3108
3109,27,3109
3110,12,3110
3111,13,3111
3112,5,3112
3113,27,3113
3114,18,3114
3115,18,3115
3116,18,3116
3117,15,3117
3118,3,3118
3119,14,3119
3120,5,3120
3121,27,3121
3122,18,3122
3123,2,3123
3124,13,3124
3125,15,3125
3126,5,3126
3127,19,3127
3128,2,3128
3129,27,3129
3130,13,3130
3131,25,3131
3132,8,3132
3133,5,3133
3134,7,3134
3135,27,3135
3136,15,3136
3137,19,3137
3138,18,3138
3139,26,3139
3140,14,3140
3141,25,3141
3142,8,3142
3143,5,3143
3144,14,3144
3145,23,3145
3146,7,3146
3147,23,3147
3148,13,3148
3149,26,3149
3150,22,3150
3151,4,3151
3152,4,3152
3153,19,3153
3154,22,3154
3155,23,3155
3156,3,3156
3157,13,3157
3158,5,3158
3159,27,3159
3160,3,3160
3161,26,3161
3162,25,3162
3163,19,3163
3164,15,3164
3165,4,3165
3166,3,3166
3167,7,3167
3168,13,3168
3169,7,3169
3170,12,3170
3171,22,3171
3172,26,3172
3173,5,3173
3174,22,3174
3175,22,3175
3176,4,3176
3177,27,3177
3178,13,3178
3179,14,3179
3180,5,3180
3181,14,3181
3182,26,3182
3183,14,3183
3184,3,3184
3185,4,3185
3186,4,3186
3187,8,3187
3188,8,3188
3189,7,3189
3190,13,3190
3191,2,3191
3192,23,3192
3193,5,3193
3194,19,3194
3195,26,3195
3196,26,3196
3197,13,3197
3198,12,3198
3199,7,3199
3200,15,3200
3201,3,3201
3202,4,3202
3203,26,3203
3204,27,3204
3205,8,3205
3206,5,3206
3207,23,3207
3208,14,3208
3209,18,3209
3210,27,3210
3211,13,3211
3212,7,3212
3213,8,3213
3214,13,3214
3215,13,3215
3216,19,3216
3217,27,3217
3218,2,3218
3219,23,3219
3220,13,3220
3221,9,3221
3222,12,3222
3223,18,3223
3224,5,3224
3225,28,3225
3226,13,3226
3227,5,3227
3228,9,3228
3229,19,3229
3230,3,3230
3231,26,3231
3232,27,3232
3233,9,3233
3234,8,3234
3235,8,3235
3236,14,3236
3237,13,3237
3238,12,3238
3239,7,3239
3240,5,3240
3241,13,3241
3242,26,3242
3243,8,3243
3244,8,3244
3245,7,3245
3246,5,3246
3247,13,3247
3248,5,3248
3249,14,3249
3250,21,3250
3251,18,3251
3252,14,3252
3253,26,3253
3254,23,3254
3255,4,3255
3256,5,3256
3257,12,3257
3258,5,3258
3259,2,3259
3260,28,3260
3261,22,3261
3262,13,3262
3263,4,3263
3264,15,3264
3265,4,3265
3266,13,3266
3267,10,3267
3268,13,3268
3269,12,3269
3270,13,3270
3271,12,3271
3272,2,3272
3273,14,3273
3274,13,3274
3275,15,3275
3276,4,3276
3277,5,3277
3278,2,3278
3279,7,3279
3280,5,3280
3281,8,3281
3282,18,3282
3283,7,3283
3284,19,3284
3285,18,3285
3286,10,3286
3287,13,3287
3288,15,3288
3289,13,3289
3290,22,3290
3291,5,3291
3292,25,3292
3293,18,3293
3294,22,3294
3295,26,3295
3296,8,3296
3297,4,3297
3298,4,3298
3299,14,3299
3300,22,3300
3301,15,3301
3302,13,3302
3303,27,3303
3304,4,3304
3305,9,3305
3306,2,3306
3307,26,3307
3308,19,3308
3309,18,3309
3310,18,3310
3311,5,3311
3312,12,3312
3313,21,3313
3314,15,3314
3315,27,3315
3316,2,3316
3317,4,3317
3318,15,3318
3319,12,3319
3320,27,3320
3321,5,3321
3322,20,3322
3323,12,3323
3324,14,3324
3325,4,3325
3326,25,3326
3327,18,3327
3328,13,3328
3329,28,3329
3330,27,3330
3331,15,3331
3332,19,3332
3333,28,3333
3334,13,3334
3335,22,3335
3336,26,3336
3337,8,3337
3338,21,3338
3339,22,3339
3340,27,3340
3341,15,3341
3342,27,3342
3343,27,3343
3344,26,3344
3345,5,3345
3346,22,3346
3347,15,3347
3348,26,3348
3349,8,3349
3350,8,3350
3351,23,3351
3352,13,3352
3353,22,3353
3354,3,3354
3355,7,3355
3356,21,3356
3357,4,3357
3358,5,3358
3359,26,3359
3360,27,3360
3361,4,3361
3362,2,3362
3363,21,3363
3364,28,3364
3365,23,3365
3366,15,3366
3367,14,3367
3368,9,3368
3369,26,3369
3370,15,3370
3371,27,3371
3372,18,3372
3373,22,3373
3374,5,3374
3375,25,3375
3376,14,3376
3377,18,3377
3378,2,3378
3379,18,3379
3380,13,3380
3381,25,3381
3382,27,3382
3383,15,3383
3384,18,3384
3385,25,3385
3386,26,3386
3387,22,3387
3388,21,3388
3389,25,3389
3390,20,3390
3391,9,3391
3392,18,3392
3393,14,3393
3394,14,3394
3395,13,3395
3396,15,3396
3397,23,3397
3398,5,3398
3399,26,3399
3400,22,3400
3401,9,3401
3402,18,3402
3403,26,3403
3404,9,3404
3405,25,3405
3406,19,3406
3407,13,3407
3408,2,3408
3409,18,3409
3410,13,3410
3411,9,3411
3412,9,3412
3413,22,3413
3414,15,3414
3415,15,3415
3416,20,3416
3417,28,3417
3418,25,3418
3419,26,3419
3420,26,3420
3421,26,3421
3422,18,3422
3423,25,3423
3424,8,3424
3425,7,3425
3426,13,3426
3427,18,3427
3428,18,3428
3429,14,3429
3430,22,3430
3431,15,3431
3432,5,3432
3433,18,3433
3434,3,3434
3435,12,3435
3436,18,3436
3437,15,3437
3438,27,3438
3439,26,3439
3440,9,3440
3441,13,3441
3442,25,3442
3443,14,3443
3444,23,3444
3445,9,3445
3446,18,3446
3447,25,3447
3448,9,3448
3449,23,3449
3450,18,3450
3451,18,3451
3452,18,3452
3453,26,3453
3454,14,3454
3455,22,3455
3456,18,3456
3457,14,3457
3458,9,3458
3459,26,3459
3460,7,3460
3461,9,3461
3462,4,3462
3463,22,3463
3464,18,3464
3465,10,3465
3466,18,3466
3467,18,3467
3468,4,3468
3469,13,3469
3470,18,3470
3471,27,3471
3472,9,3472
3473,22,3473
3474,5,3474
3475,18,3475
3476,18,3476
3477,9,3477
3478,22,3478
3479,8,3479
3480,18,3480
3481,26,3481
3482,22,3482
3483,20,3483
3484,9,3484
3485,27,3485
3486,22,3486
3487,4,3487
3488,13,3488
3489,18,3489
3490,26,3490
3491,25,3491
3492,9,3492
3493,19,3493
3494,2,3494
3495,18,3495
3496,22,3496
3497,23,3497
3498,2,3498
3499,25,3499
3500,22,3500
3501,5,3501
3502,10,3502
3503,26,3503
3504,12,3504
3505,15,3505
3506,14,3506
3507,21,3507
3508,9,3508
3509,22,3509
3510,27,3510
3511,13,3511
3512,12,3512
3513,21,3513
3514,8,3514
3515,15,3515
3516,13,3516
3517,18,3517
3518,26,3518
3519,26,3519
3520,18,3520
3521,15,3521
3522,27,3522
3523,26,3523
3524,28,3524
3525,22,3525
3526,18,3526
3527,18,3527
3528,8,3528
3529,14,3529
3530,19,3530
3531,27,3531
3532,18,3532
3533,22,3533
3534,15,3534
3535,15,3535
3536,14,3536
3537,22,3537
3538,18,3538
3539,26,3539
3540,18,3540
3541,21,3541
3542,8,3542
3543,20,3543
3544,18,3544
3545,22,3545
3546,13,3546
3547,15,3547
3548,14,3548
3549,21,3549
3550,26,3550
3551,7,3551
3552,9,3552
3553,5,3553
3554,22,3554
3555,22,3555
3556,14,3556
3557,2,3557
3558,18,3558
3559,26,3559
3560,5,3560
3561,27,3561
3562,8,3562
3563,27,3563
3564,27,3564
3565,22,3565
3566,14,3566
3567,2,3567
3568,13,3568
3569,27,3569
3570,27,3570
3571,12,3571
3572,2,3572
3573,22,3573
3574,18,3574
3575,22,3575
3576,25,3576
3577,21,3577
3578,18,3578
3579,9,3579
3580,18,3580
3581,3,3581
3582,2,3582
3583,27,3583
3584,26,3584
3585,4,3585
3586,15,3586
3587,4,3587
3588,15,3588
3589,4,3589
3590,25,3590
3591,13,3591
3592,7,3592
3593,26,3593
3594,9,3594
3595,26,3595
3596,22,3596
3597,23,3597
3598,2,3598
3599,12,3599
3600,20,3600
3601,20,3601
3602,21,3602
3603,26,3603
3604,28,3604
3605,2,3605
3606,2,3606
3607,15,3607
3608,19,3608
3609,22,3609
3610,13,3610
3611,25,3611
3612,3,3612
3613,22,3613
3614,5,3614
3615,15,3615
3616,22,3616
3617,4,3617
3618,28,3618
3619,22,3619
3620,26,3620
3621,26,3621
3622,2,3622
3623,7,3623
3624,26,3624
3625,20,3625
3626,25,3626
3627,22,3627
3628,22,3628
3629,18,3629
3630,9,3630
3631,14,3631
3632,27,3632
3633,25,3633
3634,22,3634
3635,22,3635
3636,2,3636
3637,15,3637
3638,22,3638
3639,7,3639
3640,2,3640
3641,22,3641
3642,18,3642
3643,2,3643
3644,4,3644
3645,9,3645
3646,20,3646
3647,26,3647
3648,14,3648
3649,27,3649
3650,15,3650
3651,9,3651
3652,25,3652
3653,22,3653
3654,22,3654
3655,26,3655
3656,8,3656
3657,4,3657
3658,27,3658
3659,26,3659
3660,18,3660
3661,25,3661
3662,22,3662
3663,5,3663
3664,25,3664
3665,18,3665
3666,13,3666
3667,22,3667
3668,22,3668
3669,25,3669
3670,13,3670
3671,22,3671
3672,19,3672
3673,5,3673
3674,22,3674
3675,13,3675
3676,19,3676
3677,26,3677
3678,18,3678
3679,22,3679
3680,26,3680
3681,20,3681
3682,14,3682
3683,22,3683
3684,27,3684
3685,18,3685
3686,18,3686
3687,27,3687
3688,18,3688
3689,27,3689
3690,19,3690
3691,25,3691
3692,18,3692
3693,15,3693
3694,18,3694
3695,18,3695
3696,22,3696
3697,22,3697
3698,13,3698
3699,5,3699
3700,8,3700
3701,22,3701
3702,22,3702
3703,14,3703
3704,22,3704
3705,2,3705
3706,9,3706
3707,14,3707
3708,12,3708
3709,27,3709
3710,27,3710
3711,13,3711
3712,22,3712
3713,25,3713
3714,15,3714
3715,27,3715
3716,18,3716
3717,15,3717
3718,5,3718
3719,22,3719
3720,27,3720
3721,9,3721
3722,14,3722
3723,9,3723
3724,25,3724
3725,20,3725
3726,14,3726
3727,12,3727
3728,13,3728
3729,21,3729
3730,5,3730
3731,25,3731
3732,20,3732
