metadata_index,dim1,dim2
2954,2.3841329,9.837743
2955,7.995477,14.965086
2956,10.79237,5.166784
2957,4.3973355,13.716927
2958,1.5995084,6.5209227
2959,2.2606816,10.064182
2960,8.398997,3.2322018
2961,12.991731,1.1551882
2962,9.2588825,12.04108
2963,9.845328,3.5754178
2964,13.11741,2.0184355
2965,2.5410686,14.704064
2966,3.3247588,13.785596
2967,7.6397085,13.4522915
2968,-0.6530186,11.085632
2969,0.7724767,5.3227987
2970,6.580698,10.559865
2971,-2.1383665,13.179996
2972,9.113635,3.7600424
2973,13.080755,1.7888265
2974,-1.4145037,4.1357427
2975,10.808943,5.587966
2976,9.710416,10.077571
2977,12.388453,1.8810132
2978,10.772287,5.594809
2979,8.566072,3.3231642
2980,7.5024037,13.865896
2981,7.830948,13.425569
2982,2.4964445,14.452469
2983,0.2323251,11.008334
2984,1.001128,6.846548
2985,13.869587,1.1243912
2986,2.1765127,9.767258
2987,7.755004,9.039858
2988,11.597018,5.08847
2989,9.734446,3.751712
2990,10.445105,5.2727346
2991,4.292798,8.512129
2992,0.25685185,10.984979
2993,8.24652,15.179746
2994,1.9250909,8.067265
2995,12.378043,1.6464293
2996,8.164616,3.68025
2997,4.968806,13.662891
2998,2.261775,10.0886135
2999,0.36060286,5.9859977
3000,13.057063,1.9308306
3001,13.09797,1.9848754
3002,11.846174,11.956889
3003,10.586948,6.139467
3004,10.775121,5.3098564
3005,-1.1406785,10.685694
3006,6.2069073,13.895504
3007,8.447778,3.2321382
3008,-0.7623841,11.041368
3009,11.608551,12.2665
3010,8.910982,10.369555
3011,10.213587,4.004584
3012,-0.41072327,10.934244
3013,8.244349,13.18259
3014,4.805545,6.545502
3015,-3.7821503,12.584601
3016,10.974493,4.8603377
3017,3.2233613,13.826446
3018,5.034954,6.3986526
3019,6.9495993,13.5110655
3020,8.297607,13.235154
3021,7.38585,14.112214
3022,13.16776,1.6854807
3023,4.59269,6.7290916
3024,8.882615,13.4398155
3025,4.7313075,6.625306
3026,3.2782319,13.808759
3027,8.955477,4.3072853
3028,9.373887,15.407155
3029,2.3009312,10.274439
3030,9.80796,15.859736
3031,10.414856,6.0949125
3032,4.74212,6.611152
3033,8.125163,15.104165
3034,2.4895804,8.993185
3035,1.4456805,6.3869777
3036,-0.2631643,12.96624
3037,11.284369,6.4737487
3038,10.276978,4.99503
3039,-1.611754,12.254133
3040,12.344074,11.37614
3041,13.116867,1.9722592
3042,4.0906863,8.943704
3043,5.167991,6.272776
3044,9.901831,10.340877
3045,-0.27441868,11.059269
3046,3.2292564,13.801329
3047,9.164113,13.020253
3048,4.2279058,13.498487
3049,4.9537587,6.1976705
3050,10.717001,10.575963
3051,0.03402752,11.0504055
3052,8.015771,13.428549
3053,1.6550714,6.4933963
3054,9.631585,11.090448
3055,10.404133,5.7974105
3056,7.386335,14.110333
3057,7.396619,14.088223
3058,12.242832,2.1610572
3059,3.269786,13.81943
3060,4.2414856,13.467438
3061,-0.37125036,5.7900157
3062,-0.5854092,10.876396
3063,10.157998,11.180483
3064,8.926222,3.3043451
3065,-0.9887654,6.6632013
3066,1.2560097,12.010459
3067,-1.3923234,10.673443
3068,11.17574,5.7341704
3069,10.103921,3.5597818
3070,3.246878,13.793074
3071,10.202442,5.196036
3072,10.406976,6.0474973
3073,10.555942,10.393099
3074,0.7281541,12.710017
3075,10.547139,3.0604532
3076,8.262066,15.197525
3077,-0.2840168,12.974253
3078,10.953595,4.9788184
3079,4.8053956,6.551569
3080,-1.2051958,4.3798466
3081,8.47244,3.3153024
3082,10.770661,5.623707
3083,3.5590067,13.724796
3084,1.4254074,6.6545935
3085,-0.107492015,11.11586
3086,7.477568,14.827483
3087,12.2725,11.430058
3088,1.189741,7.2530546
3089,10.595686,5.3931117
3090,9.57317,15.780326
3091,-2.974873,11.174428
3092,7.4189177,14.147254
3093,2.367366,9.923746
3094,2.3814204,10.347947
3095,9.428182,3.6047523
3096,13.009529,1.1302986
3097,12.484827,1.9812359
3098,10.739024,5.45219
3099,9.152954,13.239623
3100,11.09984,4.635959
3101,4.535208,13.649663
3102,5.2178836,6.0757427
3103,8.035455,12.388357
3104,8.041389,12.608758
3105,-0.20728934,5.718705
3106,12.472453,1.6437025
3107,10.385219,11.320148
3108,-0.63449216,10.882717
3109,4.4924517,13.751598
3110,3.2484653,13.81299
3111,8.117881,13.2381
3112,-0.780862,12.918904
3113,10.527425,5.885156
3114,12.099228,11.6475315
3115,11.89931,11.1826725
3116,11.862341,11.928445
3117,9.909495,11.8801365
3118,-2.518922,13.533113
3119,9.445818,15.532544
3120,2.3600333,10.751928
3121,9.09934,3.750292
3122,11.840302,12.137652
3123,-2.8630393,11.49797
3124,7.7505875,13.370383
3125,7.851538,12.352445
3126,1.7829739,8.020046
3127,12.987625,0.8833042
3128,-0.23792297,5.7020164
3129,10.761819,5.9576325
3130,9.17454,12.348726
3131,10.701657,5.562333
3132,3.8479145,9.017365
3133,2.295677,10.004181
3134,1.3513732,6.30047
3135,5.106201,13.670236
3136,8.930787,13.735618
3137,13.058166,1.7191039
3138,11.877796,11.980997
3139,9.309359,4.229938
3140,7.402795,14.078546
3141,10.299564,5.1665134
3142,4.7183733,6.632617
3143,0.96976495,12.8218
3144,8.238112,15.176833
3145,9.475262,9.680315
3146,1.1911836,6.4983273
3147,7.733039,9.052996
3148,4.166927,13.437005
3149,9.422665,3.3112252
3150,12.56713,2.039072
3151,-0.6734303,10.773525
3152,-1.2425432,11.108742
3153,12.989285,0.8857048
3154,10.755307,5.427848
3155,8.622565,10.648102
3156,-2.4324675,13.628253
3157,7.852853,13.513531
3158,2.367592,10.778484
3159,9.418493,3.700617
3160,-2.4603086,13.58626
3161,8.692574,4.4910116
3162,10.180186,3.613446
3163,13.1778755,1.6900085
3164,8.065637,13.383684
3165,-1.1362323,10.64917
3166,-2.363945,13.527352
3167,1.2134992,7.069561
3168,6.4839315,10.744568
3169,1.5151426,6.5964866
3170,3.220465,13.82502
3171,9.808949,3.9262602
3172,10.537077,3.0730557
3173,-1.7893764,12.47098
3174,12.451342,1.7753872
3175,11.030154,4.790556
3176,-0.316774,11.322634
3177,10.931074,6.6669226
3178,8.290591,13.014089
3179,7.7517176,14.548613
3180,2.3297558,14.812957
3181,10.120888,15.309002
3182,8.5318165,4.387318
3183,8.139079,15.072472
3184,-1.9662832,13.043555
3185,0.24944787,10.990089
3186,-0.7552788,10.817896
3187,5.22969,6.1050706
3188,5.238053,6.067811
3189,1.5621789,6.5340195
3190,7.0854745,13.857125
3191,-0.52956206,5.9373
3192,10.490736,9.402099
3193,2.3507106,10.820686
3194,13.083865,1.8422332
3195,8.83768,3.890036
3196,10.134293,3.7349222
3197,7.3817263,14.116932
3198,3.2049832,13.697314
3199,1.439645,6.472832
3200,8.988651,13.362104
3201,-3.0204713,12.610436
3202,-0.54585737,10.704632
3203,9.156173,3.1563368
3204,9.228647,3.8914547
3205,4.295591,8.631008
3206,2.3731384,10.7615185
3207,4.4065247,13.570395
3208,7.304154,14.114939
3209,11.937461,11.862529
3210,8.012684,3.636294
3211,9.098214,12.181113
3212,0.8487342,6.204327
3213,4.7760615,6.5480943
3214,5.96622,13.623288
3215,6.1298733,13.949055
3216,13.114345,1.9236418
3217,10.628049,6.1468153
3218,-0.98904026,5.929058
3219,9.788172,10.148113
3220,8.3954115,13.273161
3221,1.616363,8.051504
3222,5.5452547,13.131902
3223,11.628938,11.338143
3224,1.6999246,11.282628
3225,8.301322,3.90455
3226,6.2067113,13.690634
3227,0.7894989,12.364147
3228,0.56247985,6.32117
3229,10.183154,11.2226925
3230,-2.121148,13.091646
3231,10.495856,3.1608732
3232,8.163028,3.4453936
3233,0.46148464,6.293364
3234,1.6452113,7.2105913
3235,4.777254,6.5614333
3236,8.025115,14.983906
3237,2.3769352,9.8942175
3238,5.574,13.236623
3239,1.2960558,5.8634477
3240,2.3871036,10.7966385
3241,6.6218314,13.816516
3242,9.156973,3.213636
3243,5.026541,6.112553
3244,4.254059,8.872471
3245,1.3052326,5.943447
3246,2.0259442,9.779107
3247,7.4947734,14.2689
3248,2.3575447,10.315571
3249,9.263741,15.191861
3250,9.832039,11.174771
3251,12.215695,11.640641
3252,7.4752393,15.597044
3253,10.104678,3.4825394
3254,9.801562,10.218662
3255,-0.86546326,10.99979
3256,0.1789902,11.486146
3257,5.6015162,13.019528
3258,0.35625234,10.937811
3259,-0.41069213,5.770576
3260,-1.0177453,10.510815
3261,11.186506,4.612772
3262,9.169851,11.633782
3263,-0.737121,11.0314665
3264,9.815606,13.118574
3265,-0.061467852,11.071405
3266,7.886799,11.788387
3267,-1.2126365,4.4012866
3268,8.4100895,13.21766
3269,4.0374603,13.443248
3270,9.28223,11.45828
3271,5.5594053,13.035
3272,0.02271998,5.816288
3273,8.338496,15.176843
3274,6.1770296,13.919957
3275,9.905169,12.648013
3276,1.4491385,7.2413054
3277,0.63143444,10.858762
3278,-1.1061349,10.499807
3279,0.7651349,6.1276193
3280,1.1446786,11.842479
3281,4.753131,6.5840225
3282,12.272813,11.406579
3283,1.3061544,5.968856
3284,12.979648,1.0979702
3285,11.75307,11.8352375
3286,2.408415,4.10558
3287,8.256909,13.207745
3288,11.110328,13.075933
3289,8.263602,13.199179
3290,10.64688,5.2410884
3291,2.5401673,14.391866
3292,10.460652,5.674236
3293,11.88952,11.947007
3294,10.670887,5.5589952
3295,10.45932,3.0881736
3296,4.1386156,8.895013
3297,1.4696876,7.3841224
3298,-0.6720565,10.904453
3299,7.358287,14.078793
3300,12.411996,1.8814992
3301,9.091485,13.05554
3302,7.8520923,13.121069
3303,9.123106,2.6592968
3304,-0.7917959,10.595102
3305,2.2535853,7.644085
3306,-1.2499229,10.565439
3307,8.919884,3.3278208
3308,13.105984,1.9653076
3309,9.853761,10.739854
3310,11.83316,12.331377
3311,-0.26468596,12.958435
3312,3.174118,13.755594
3313,9.828075,10.438433
3314,8.197486,13.409841
3315,8.986501,2.7067575
3316,-0.3026216,5.7896767
3317,-0.6481455,10.881734
3318,8.251292,13.218991
3319,3.1801262,13.718266
3320,4.476933,13.665135
3321,2.0862558,9.894942
3322,10.828856,10.542917
3323,3.221277,13.829641
3324,8.417974,13.480595
3325,1.4787805,7.1966343
3326,10.136377,3.5869162
3327,9.267029,10.684574
3328,6.1297207,13.638367
3329,8.120635,3.6636863
3330,8.449935,3.1316397
3331,8.722048,12.991817
3332,13.102083,1.9707619
3333,-1.0190828,10.489597
3334,2.3527825,9.914917
3335,11.244529,4.4014325
3336,9.920732,3.6403894
3337,4.91324,6.4453773
3338,9.714158,11.175639
3339,12.458299,1.9651576
3340,8.381826,3.31975
3341,8.737126,13.113243
3342,8.996885,3.0936725
3343,4.9632254,13.673863
3344,10.511609,3.0938802
3345,-0.70138425,12.912008
3346,10.671826,5.6637783
3347,9.334222,12.793558
3348,9.961761,5.3903074
3349,4.2427893,8.98077
3350,5.3150854,6.0715156
3351,8.105683,9.175433
3352,4.159874,13.490957
3353,12.463391,1.8236915
3354,-2.0342054,12.986514
3355,1.1894219,7.122647
3356,9.5215645,10.962651
3357,-0.9072497,11.365453
3358,0.37251505,10.970458
3359,8.692884,3.6825366
3360,8.759991,2.999732
3361,-0.19660324,11.202895
3362,-2.441623,10.895094
3363,10.867444,10.494665
3364,8.582006,3.6813154
3365,5.0053515,6.4566436
3366,7.5672154,14.249754
3367,7.3566937,14.105838
3368,2.1149337,7.7025433
3369,10.3647175,4.092134
3370,11.391614,12.868154
3371,9.338535,3.7734911
3372,12.288332,11.513548
3373,10.346216,6.082033
3374,-0.22968885,11.565618
3375,10.553863,4.100294
3376,9.139239,15.082728
3377,11.831871,12.409511
3378,-1.1777799,6.136941
3379,11.573138,12.60148
3380,6.134246,13.953973
3381,9.759566,3.6102457
3382,8.608608,3.4944425
3383,11.190131,10.561855
3384,11.865025,12.056838
3385,10.060668,3.5808227
3386,8.607742,4.206198
3387,12.499501,1.9320425
3388,10.8854265,10.4348345
3389,11.26167,4.366167
3390,7.421363,14.860532
3391,0.22233053,5.7874436
3392,7.458318,14.823679
3393,9.328253,15.120154
3394,9.052592,15.014655
3395,6.6548266,13.805983
3396,11.100274,12.880012
3397,5.05054,6.385171
3398,-0.7588056,12.976639
3399,10.52662,3.0668783
3400,12.13584,2.261576
3401,0.5139572,6.481892
3402,11.7606945,11.3307705
3403,9.111443,4.2733097
3404,0.53528845,6.2677984
3405,9.602861,3.5889707
3406,13.106259,1.9493711
3407,8.9077835,11.811944
3408,-0.39620405,6.127165
3409,11.961302,11.48415
3410,6.1290665,13.949568
3411,1.7653501,7.584623
3412,1.4459056,8.25893
3413,11.12733,5.7136126
3414,9.7973585,11.989518
3415,11.227381,10.599384
3416,10.762741,10.69832
3417,8.6237135,3.8834784
3418,10.328833,4.0728984
3419,10.56004,3.0810828
3420,10.48101,3.2831333
3421,10.207945,3.4458568
3422,11.951125,11.902793
3423,9.462851,3.717945
3424,4.790787,6.540941
3425,1.3257792,7.377791
3426,8.959984,11.5294695
3427,12.069836,12.627403
3428,11.485898,11.800638
3429,9.715331,16.112885
3430,12.400788,1.6881528
3431,11.342828,12.969588
3432,-0.6973388,12.981399
3433,12.398683,11.264953
3434,-2.4934556,12.83808
3435,3.4606733,13.67484
3436,12.281832,11.4216
3437,8.819793,13.007116
3438,9.383838,3.7190104
3439,8.945635,3.9969914
3440,1.7804672,7.78143
3441,8.1633005,13.418786
3442,9.982709,3.551662
3443,10.485564,14.697253
3444,4.30733,13.461742
3445,1.6549001,7.8352513
3446,12.102873,12.634914
3447,9.470759,3.6600654
3448,1.596755,7.9373193
3449,5.118342,6.3209643
3450,12.174062,11.744659
3451,12.417996,11.31207
3452,12.256121,12.039806
3453,8.642215,4.182625
3454,9.760327,15.817343
3455,12.075419,2.323019
3456,11.6008625,11.992963
3457,9.243184,15.01867
3458,0.6338099,6.9914727
3459,9.194793,3.1300888
3460,1.4126096,6.3125243
3461,0.68819416,7.0391498
3462,-0.8823535,10.696786
3463,10.495022,5.9618897
3464,11.411947,11.65954
3465,12.3155,2.1220145
3466,11.985871,12.487369
3467,11.540223,12.290632
3468,-0.5268445,11.00732
3469,7.89192,13.014315
3470,11.807247,11.765279
3471,8.413519,3.3403225
3472,0.5663721,6.6556396
3473,12.358852,1.6286852
3474,2.2957706,10.247022
3475,10.918247,11.596814
3476,12.139056,12.18544
3477,0.6347033,6.695772
3478,9.840499,2.6288502
3479,4.7831683,6.5500836
3480,11.88889,11.390428
3481,9.447062,3.9367824
3482,12.447705,1.9684246
3483,10.812898,10.577615
3484,0.43473613,6.1126876
3485,8.739291,3.436154
3486,10.987,5.062804
3487,-0.16437648,11.022466
3488,4.3288803,13.59449
3489,11.78383,12.265656
3490,9.607506,3.846083
3491,10.116496,4.1089377
3492,-0.3993054,6.128374
3493,13.002575,1.3246151
3494,-0.3103824,6.127596
3495,11.359786,11.818708
3496,12.276081,2.1618335
3497,10.264533,9.66058
3498,-0.33905303,6.0873184
3499,9.998596,3.5226893
3500,9.849076,3.854512
3501,1.692664,11.296892
3502,12.192557,2.2115967
3503,9.257012,3.2293253
3504,7.074829,12.8954735
3505,10.957557,13.20152
3506,10.08127,14.970581
3507,10.938582,10.719932
3508,-0.20143919,6.1668496
3509,10.716039,5.487638
3510,9.377289,3.6429346
3511,7.3738933,13.773295
3512,3.2152553,13.860071
3513,10.663243,10.583747
3514,3.887559,9.109956
3515,11.261877,12.97466
3516,6.6396384,13.8597
3517,12.208288,12.092409
3518,10.547015,3.0708344
3519,10.317079,3.5243142
3520,12.051003,11.996364
3521,11.17681,13.006111
3522,9.1617,3.724653
3523,8.752988,3.8535695
3524,8.569089,3.829441
3525,12.373498,1.6373844
3526,12.102431,12.659271
3527,11.476479,11.990728
3528,4.503507,8.169948
3529,9.310709,15.047819
3530,13.132159,2.0091045
3531,8.36012,3.2451885
3532,11.667153,11.792211
3533,12.362334,1.549622
3534,9.87004,11.9989605
3535,11.35818,13.031128
3536,9.759128,15.801465
3537,12.456882,1.9077766
3538,11.967807,12.288139
3539,10.568989,3.1663775
3540,12.099502,12.27853
3541,9.589488,11.113352
3542,5.090657,6.3298483
3543,11.047984,11.987415
3544,11.677593,11.491077
3545,11.382604,5.11921
3546,8.207549,11.745774
3547,10.907203,13.08243
3548,10.083331,15.292972
3549,9.733029,10.268915
3550,9.50644,3.9135091
3551,1.5116966,6.6989136
3552,0.5832655,6.2198753
3553,-3.5409071,13.047826
3554,12.1512575,2.2535453
3555,12.372936,1.9668598
3556,7.3540745,14.126531
3557,-0.4396384,5.8968835
3558,11.63454,11.764872
3559,9.527666,4.0205374
3560,1.9284203,9.45288
3561,8.389852,3.3826602
3562,4.78962,6.550876
3563,8.084145,3.5778785
3564,9.296364,3.7444224
3565,12.577814,1.8550446
3566,9.04097,15.004482
3567,-1.0866873,5.986385
3568,7.3459277,14.22294
3569,8.350819,3.1141877
3570,8.972742,2.7137794
3571,3.147372,13.795677
3572,-1.2781755,10.59751
3573,12.409943,1.8666123
3574,11.55145,11.774517
3575,12.057998,2.3395915
3576,10.03013,3.543479
3577,10.823674,10.489536
3578,12.182573,12.039522
3579,0.47087,6.1624146
3580,12.234713,12.156082
3581,-2.0341868,11.931299
3582,-2.5131166,10.910454
3583,9.14817,3.717962
3584,9.970535,3.716258
3585,-0.44213766,11.603394
3586,9.763836,11.65366
3587,-1.4275594,4.1299987
3588,10.882227,13.137552
3589,-0.6840276,10.866924
3590,10.389943,4.108698
3591,4.3251815,13.573036
3592,1.7361602,6.45794
3593,10.375,3.3094196
3594,1.4403431,8.040099
3595,9.533664,3.8613286
3596,12.103774,2.290911
3597,6.6519814,10.574246
3598,-1.0057313,6.0712104
3599,3.2644265,13.79295
3600,10.729401,10.594645
3601,10.920571,10.824148
3602,9.78488,10.41738
3603,9.47545,3.7180567
3604,8.873847,3.717224
3605,-0.50289613,6.0147367
3606,-0.8148724,6.1386194
3607,9.818795,11.836311
3608,13.087724,1.9979141
3609,12.357098,1.6966236
3610,8.19601,13.257128
3611,9.544293,3.7589054
3612,-1.5934647,12.347719
3613,12.432713,1.8805407
3614,2.3473034,10.787765
3615,10.990277,13.154202
3616,11.105121,4.780519
3617,-1.0629408,10.661832
3618,8.69642,3.807466
3619,9.62437,4.314802
3620,8.857379,4.217215
3621,9.179468,4.0519834
3622,-0.34807146,5.83201
3623,1.209002,6.5335393
3624,9.542249,3.951449
3625,10.950239,11.701118
3626,11.126599,3.6158905
3627,12.276601,2.1752434
3628,12.231787,2.181151
3629,11.673581,11.342657
3630,1.4725951,7.7880993
3631,10.493908,13.438583
3632,8.095663,3.516389
3633,10.644602,4.0137987
3634,12.339077,1.6072187
3635,11.268667,4.5153284
3636,-0.50276786,5.922682
3637,9.669316,11.675537
3638,12.399121,2.0803561
3639,1.3602848,5.5570416
3640,-1.0987083,5.9481254
3641,11.402088,4.869051
3642,12.146077,12.348325
3643,-0.98653245,6.0453877
3644,-0.60423917,10.89137
3645,0.26704854,5.801737
3646,7.4418845,14.834167
3647,9.012233,3.990216
3648,9.362425,15.005987
3649,8.643201,3.3329117
3650,10.888887,13.255892
3651,0.5707874,6.6544323
3652,11.271495,4.3939624
3653,11.1478405,5.773631
3654,11.956355,2.4238186
3655,9.406508,3.9058526
3656,1.3841687,7.2852116
3657,-0.86458343,11.084575
3658,10.965278,6.7801476
3659,10.416027,3.1579514
3660,12.140479,12.080522
3661,9.542482,3.7305648
3662,10.397915,6.0539794
3663,2.2150133,9.792839
3664,10.424944,4.091992
3665,11.4727335,11.942288
3666,6.1271996,13.949004
3667,12.461144,1.8811094
3668,11.132488,5.3816476
3669,10.556093,5.601284
3670,9.058974,11.514259
3671,9.959103,3.7370224
3672,13.899919,1.1547637
3673,2.0315537,9.70341
3674,12.04636,2.3527052
3675,6.19941,13.882199
3676,13.843107,1.1884629
3677,10.596784,3.0600965
3678,11.988548,11.86866
3679,12.327165,2.1625988
3680,9.516632,3.937908
3681,10.681977,10.542852
3682,8.950328,15.033884
3683,12.128908,2.2724764
3684,9.054852,2.7099245
3685,12.048324,12.160888
3686,12.2070265,12.213026
3687,8.396951,3.4102256
3688,12.0332,12.549771
3689,8.380006,3.4193356
3690,13.010729,1.9562016
3691,9.577763,3.7283049
3692,11.876336,11.761943
3693,10.895001,13.286851
3694,11.23301,5.082686
3695,11.89603,11.903873
3696,12.457124,1.8224639
3697,12.507794,1.9780568
3698,9.297499,12.273794
3699,2.3841202,10.823478
3700,2.0066092,8.144835
3701,11.249906,4.354757
3702,11.033439,4.730073
3703,8.800274,15.047955
3704,11.348812,5.3047147
3705,-0.403752,5.8370895
3706,1.4901534,8.027947
3707,8.928672,15.057273
3708,3.487407,13.66842
3709,9.495205,3.761881
3710,9.194594,2.742794
3711,8.614669,11.198586
3712,11.360937,5.1176043
3713,11.249482,4.325737
3714,9.669214,11.766349
3715,10.561657,6.149991
3716,12.168877,12.0954485
3717,7.68538,14.487036
3718,1.775477,9.595375
3719,12.082365,2.2901788
3720,9.323489,3.7433877
3721,1.5719211,8.08401
3722,10.692441,13.35729
3723,0.6269698,6.7085166
3724,10.044256,3.6337311
3725,10.85613,10.756028
3726,7.3457713,14.120458
3727,3.1314442,13.822295
3728,7.4011116,13.606634
3729,9.483246,10.104154
3730,1.7052431,9.15331
3731,9.64353,3.9161377
3732,10.998235,11.790413
3733,10.643291,4.1415977
3734,13.120535,1.9749143
3735,9.68563,3.8408725
3736,10.593184,3.0390308
3737,1.7819837,9.565073
3738,8.969422,15.090204
3739,10.5649605,4.2615743
3740,-0.5298244,6.1857443
3741,10.443147,6.0340824
3742,9.435063,3.735539
3743,2.2645261,9.532601
3744,10.537952,5.840626
3745,0.43723422,6.6940207
3746,12.340833,2.1083763
3747,11.095261,5.6065593
3748,1.8561249,9.424479
3749,10.902483,10.624927
3750,12.285007,2.1282005
3751,0.959681,8.67386
3752,4.306499,9.909356
3753,-2.851777,11.255064
3754,1.9791969,9.541748
3755,6.2065344,13.874892
3756,10.546325,6.075463
3757,10.081653,3.8399432
3758,3.2168558,13.8525
3759,8.9001045,13.168067
3760,10.354879,3.5132763
3761,0.61755335,6.2948575
3762,-1.0753307,11.536812
3763,7.462835,14.858622
3764,4.997892,6.4761634
3765,9.49851,4.0181003
3766,9.443792,3.9184477
3767,9.949352,3.8085074
3768,12.014186,2.3850315
3769,9.168255,4.2678022
3770,11.354702,4.7712607
3771,7.881998,13.301317
3772,10.301346,3.516333
3773,4.7839727,6.5555115
3774,8.711052,4.359351
3775,10.540931,3.1137621
3776,9.805866,3.923954
3777,11.155165,5.7200136
3778,9.341635,15.325966
3779,11.277184,12.979723
3780,2.0753748,9.519957
3781,10.346415,5.9080634
3782,11.189206,5.578023
3783,13.029993,1.9387063
3784,2.2450745,9.573555
3785,12.051054,11.97039
3786,1.9443957,9.581635
3787,11.998181,11.69344
3788,11.97332,12.112708
3789,0.28185594,5.8835855
3790,10.665026,5.5601435
3791,10.418548,9.822895
3792,11.87081,11.839577
3793,10.769571,3.3822582
3794,0.4220684,6.404286
3795,3.5235064,13.808667
3796,11.354098,5.117481
3797,11.25242,4.4112353
3798,9.512451,10.565432
3799,12.716387,1.9675131
3800,-0.83684874,11.100667
3801,1.6402636,9.419839
3802,11.238488,4.403412
3803,8.373982,3.367122
3804,11.747892,12.803292
3805,-0.5544329,7.8665385
3806,9.676183,3.8609564
3807,5.667511,12.802881
3808,0.5874749,6.696003
3809,12.374075,1.5892768
3810,0.5200881,6.4529185
3811,9.715378,3.766874
3812,-2.1289308,13.133414
3813,0.2784194,5.81758
3814,9.380291,3.7054956
3815,11.54927,11.70657
3816,12.223104,12.066222
3817,9.184088,3.1431487
3818,-0.7190219,10.800308
3819,-3.5264225,12.85919
3820,0.32734203,5.9394217
3821,0.5396197,6.276305
3822,9.030562,3.200213
3823,1.8855679,9.488388
3824,4.7021203,6.6647673
3825,5.1123867,6.323879
3826,10.589724,4.1333823
3827,0.56998956,6.588445
3828,9.436302,3.7719128
3829,10.595645,3.0621057
3830,9.19222,14.983468
3831,9.246847,2.7868667
3832,0.5585738,6.477584
3833,0.5300274,6.2692933
3834,11.811501,12.124331
3835,10.557746,3.054204
3836,10.878597,3.9886227
3837,10.585767,3.1076815
3838,10.313431,3.23445
3839,11.995712,12.327241
3840,9.665582,11.421059
3841,12.562905,1.811265
3842,1.6696087,7.64811
3843,12.1648445,12.185271
3844,3.0313168,13.570005
3845,-0.2596065,12.973072
3846,11.356184,5.0106688
3847,10.786245,4.729324
3848,-1.332766,10.6222925
3849,10.70099,6.1974134
3850,3.9019904,9.139768
3851,9.470945,3.7811825
3852,-1.4212916,4.1293263
3853,11.14868,4.9201665
3854,-1.0005872,5.953157
3855,0.5636424,7.0335565
3856,9.137171,3.0857236
3857,1.2198558,6.008497
3858,1.2093589,11.798021
3859,1.9725261,10.8372755
3860,12.520725,11.057481
3861,0.46354765,6.410193
3862,-0.9793346,6.5940275
3863,12.13268,2.263318
3864,9.328423,3.730069
3865,12.813346,1.8077409
3866,0.13174586,5.759433
3867,12.464635,11.119222
3868,11.978797,2.423419
3869,11.92569,2.3880231
3870,-0.43811607,10.919628
3871,12.117602,11.692426
3872,-3.5356846,12.905922
3873,11.796929,11.545827
3874,2.0837538,9.485665
3875,9.987769,3.5720503
3876,11.286265,4.360871
3877,10.738102,10.703099
3878,11.592344,5.0526023
3879,10.074499,4.014496
3880,8.87329,14.969616
3881,0.6510738,6.7352214
3882,0.91474736,8.485045
3883,9.378128,3.7556813
3884,7.769547,13.298988
3885,12.110152,2.2884781
3886,-1.0604445,5.9905295
3887,8.9284115,2.847393
3888,10.601455,4.108006
3889,10.152774,15.681296
3890,9.673163,16.02513
3891,9.841704,12.620777
3892,9.31215,14.95172
3893,1.9649271,10.941503
3894,0.5075975,6.312693
3895,11.606072,12.860332
3896,10.7983885,10.5325
3897,10.578839,3.0810595
3898,-0.47091585,10.9674835
3899,10.80453,3.98269
3900,11.593968,5.0664787
3901,-0.5365346,5.914128
3902,12.851151,1.9162817
3903,11.181498,12.045963
3904,8.600207,4.449092
3905,11.117941,13.060597
3906,1.5788683,7.235561
3907,12.767249,1.6587818
3908,2.111797,9.826964
3909,2.3243964,10.198435
3910,5.5793605,13.167641
3911,13.120768,1.5986011
3912,5.0567045,6.376605
3913,8.523116,13.6527195
3914,12.05885,11.923322
3915,10.67773,5.3222094
3916,9.378229,4.2011266
3917,5.0490046,6.35327
3918,2.2209737,10.060661
3919,10.131128,11.143213
3920,0.47013417,6.1562653
3921,12.476433,1.9385976
3922,12.793496,1.4666417
3923,13.002794,1.3380045
3924,10.679034,13.252734
3925,9.504002,10.218178
3926,9.627515,3.8135936
3927,-1.4355255,10.940484
3928,12.035686,12.00594
3929,11.233461,4.350697
3930,11.220577,4.820161
3931,11.046294,4.729115
3932,2.1899245,9.520309
3933,12.987657,0.89449847
3934,10.597091,4.5735273
3935,10.122674,3.6445465
3936,10.809277,13.260408
3937,10.719598,5.147405
3938,9.887743,3.597221
3939,4.714741,6.670811
3940,10.579707,4.1299386
3941,10.745013,5.7797985
3942,9.625866,10.219656
3943,10.062647,11.175347
3944,8.580479,14.470038
3945,-1.7422612,11.338395
3946,9.243729,3.248678
3947,12.973324,1.0504905
3948,9.912674,13.117758
3949,12.982093,0.86085427
3950,-1.3985631,4.192029
3951,1.8502629,9.531009
3952,10.880177,5.153308
3953,12.022884,11.6623
3954,11.375006,5.148517
3955,10.785644,5.742523
3956,11.143548,4.733409
3957,5.072445,6.1406126
3958,5.128407,6.2081985
3959,12.07069,11.976767
3960,12.460322,1.6468799
3961,2.225599,10.048395
3962,1.8852224,5.519661
3963,2.3858488,9.879755
3964,8.6485,14.740039
3965,9.471701,3.7932727
3966,12.02288,11.929172
3967,8.124405,15.882062
