metadata_index,dim1,dim2
232,19.827124,-31.343195
233,30.709646,14.838849
234,-19.230988,20.090462
235,19.42742,-29.296143
236,15.70166,-33.87141
237,24.451096,-31.445765
238,-0.9651496,5.7702193
239,-14.091406,12.445632
240,30.499239,1.4165263
241,-24.752218,10.262553
242,18.345634,3.32472
243,25.101757,-29.928434
244,17.852108,-30.682775
245,21.570562,16.261808
246,54.398277,15.706289
247,25.223503,37.55401
248,25.277918,45.32062
249,-29.565428,-1.5870366
250,23.198246,34.52603
251,13.75747,4.644252
252,18.86152,26.397089
253,22.748354,-0.678984
254,-14.026169,30.13555
255,-45.01318,30.213251
256,24.841753,45.425476
257,23.462585,3.1603756
258,17.021511,-34.706795
259,-1.9145226,7.96449
260,23.119799,46.651142
261,-1.4093494,7.354284
262,16.281176,0.4912935
263,16.79094,0.61902803
264,19.306835,-31.471245
265,45.30368,4.893927
266,21.784904,20.84488
267,-33.150597,-27.117542
268,13.307571,27.217745
269,-16.91497,32.740875
270,-0.8967539,5.812582
271,-14.472092,31.007694
272,-42.609665,30.873926
273,11.352712,4.1323466
274,-16.256603,31.968233
275,26.049866,-29.827805
276,19.381302,35.86419
277,49.105038,-17.258493
278,-14.4042,26.988934
279,-14.089112,13.964293
280,16.724487,26.443106
281,16.844631,26.480734
282,21.25596,16.694017
283,13.658323,26.748602
284,20.494438,2.5603936
285,16.155794,-34.414734
286,19.516375,41.64943
287,19.456379,2.2871826
288,-16.825838,30.55141
289,13.278397,-34.05904
290,46.344395,5.3208065
291,17.961267,2.195776
292,-14.803744,13.691544
293,30.319103,1.3291526
294,16.468292,24.7893
295,42.262585,0.18072107
296,18.847183,23.467468
297,43.943726,-25.743458
298,22.361124,-27.10356
299,27.461708,2.3361423
300,21.91599,34.070618
301,26.4993,-33.5448
302,22.41105,34.989597
303,4.4902415,-20.305538
304,30.212662,14.4193735
305,30.297516,14.515992
306,24.275282,-31.349579
307,22.825123,35.809883
308,30.552261,15.794169
309,20.72534,-4.5796323
310,-22.460386,7.020118
311,-1.6630952,8.882862
312,41.930676,12.279544
313,-16.306969,31.382885
314,42.43231,1.894122
315,16.773754,32.435535
316,19.121782,-32.46889
317,-17.9329,9.380899
318,16.994417,-33.919106
319,21.08471,-31.048622
320,24.445774,-25.387999
321,25.406742,35.855923
322,14.768649,26.8587
323,7.6458898,-4.74489
324,30.559982,14.942988
325,15.714912,26.264954
326,23.552732,-32.80759
327,-17.202461,30.484081
328,18.564138,-31.684402
329,15.975432,6.367364
330,-45.605415,32.34726
331,17.308365,33.500576
332,-14.3196335,14.445815
333,17.524092,-33.921066
334,-13.950578,1.3670992
335,19.305555,-31.471186
336,7.6278024,-23.067835
337,25.530195,-28.938892
338,-10.994698,28.919703
339,-14.982833,31.513964
340,-14.271452,29.143963
341,17.492426,33.756298
342,24.071983,49.273907
343,-32.087025,-6.709561
344,28.802197,-29.527534
345,15.027352,33.41067
346,43.90708,0.7190595
347,18.516628,-31.140451
348,15.216515,6.641959
349,20.732428,22.108274
350,45.444527,4.963383
351,-29.744913,-0.35610828
352,-2.000913,7.64045
353,17.975386,-31.365633
354,11.181318,4.4267015
355,19.953846,21.065441
356,-2.4649456,7.159913
357,11.288572,3.8267717
358,31.674036,14.477561
359,-15.770145,31.758171
360,14.671892,27.639587
361,20.442472,-2.3549058
362,21.080868,-1.4041554
363,-45.110172,30.324734
364,15.776981,30.251135
365,33.418102,2.7678432
366,22.801147,24.534582
367,18.135843,30.899954
368,34.426235,4.309176
369,54.635666,22.287466
370,-9.277328,-33.557777
371,41.37158,0.19666113
372,-14.627514,-9.636264
373,54.86834,22.422983
374,21.825005,-24.148226
375,24.12879,35.49312
376,42.43182,1.8944712
377,-30.756023,-3.985638
378,-22.41053,17.888258
379,-19.926813,-2.0581603
380,-12.37196,32.407887
381,14.905692,2.8660727
382,21.364054,36.321606
383,-15.253469,31.2399
384,45.86239,-23.493994
385,-28.756443,-6.503606
386,46.072643,4.951142
387,28.094086,0.35496002
388,-13.332008,35.34587
389,23.187332,41.37132
390,30.73479,15.466936
391,-19.750664,-1.4659067
392,24.032375,36.021725
393,-44.924538,29.283659
394,22.92589,1.8155369
395,14.347792,26.01646
396,20.005709,21.529842
397,16.419558,-32.226112
398,21.278011,-1.5627407
399,-31.452038,-5.192015
400,16.767426,33.390724
401,-30.61412,-4.5334053
402,5.9778175,-20.941294
403,28.355085,-47.994682
404,-14.853445,15.093991
405,-16.264019,32.047596
406,-1.1263618,7.3945637
407,30.770382,15.423718
408,16.831654,27.070011
409,-12.57765,31.852766
410,25.703506,36.5318
411,17.468649,-33.91936
412,-14.562689,31.098396
413,29.987358,14.915876
414,-22.55725,16.816694
415,33.412834,2.7533333
416,0.064322315,8.328913
417,-13.966786,31.066135
418,30.389067,14.585585
419,21.810068,-27.581972
420,20.273169,6.531702
421,-16.0107,12.403716
422,-11.118886,30.3997
423,24.303816,-31.260233
424,20.7964,-1.5572354
425,45.319626,4.9292345
426,-15.309289,32.03677
427,17.07659,-31.071798
428,30.103197,4.543055
429,19.837069,21.224476
430,-14.610086,32.32036
431,-14.703643,32.706715
432,-14.719839,12.865194
433,-30.058836,-1.8712711
434,-13.96741,14.07295
435,30.786821,15.470094
436,-2.6410453,7.652018
437,20.405855,-0.42937168
438,-14.168838,31.631653
439,27.394957,1.705666
440,17.876474,21.930616
441,-2.0541067,-13.237533
442,14.938272,33.577827
443,-0.7126438,7.364808
444,-12.890741,-9.335188
445,-28.134874,-0.2435536
446,23.280138,35.58998
447,44.717552,-1.6372402
448,23.267715,-3.2075398
449,18.746763,-31.632772
450,24.62248,-27.321205
451,16.686562,-32.146385
452,-18.844782,30.288382
453,-30.910992,-4.878575
454,21.514448,41.83151
455,-15.24819,30.129623
456,-23.757477,15.466065
457,-44.425655,28.8555
458,14.570363,-1.9705393
459,-13.093352,32.975468
460,23.067303,46.11677
461,16.736172,28.68234
462,24.023922,49.378727
463,-45.09538,30.47989
464,-44.981327,30.06376
465,-45.768597,31.44022
466,41.428463,2.7543766
467,17.234766,33.131115
468,0.13241638,8.028679
469,-44.884506,30.04451
470,1.2259389,-21.35764
471,4.589418,-19.919605
472,16.740278,-35.662163
473,-45.653095,32.41176
474,31.536093,14.219846
475,3.875155,-43.782394
476,15.932774,29.398563
477,-16.04273,31.290314
478,-14.919944,29.338135
479,21.11602,-29.232002
480,16.186861,31.59306
481,-35.012016,-7.795105
482,23.840784,49.80437
483,16.544933,26.462507
484,-29.451826,-1.4946051
485,16.73441,-34.418858
486,20.684618,39.69489
487,41.018806,3.5749762
488,0.6815177,7.1397843
489,13.816265,26.47609
490,-47.379433,-31.27775
491,15.563049,-28.805513
492,20.852055,-29.275887
493,21.436981,-27.811537
494,14.340543,27.467169
495,19.237818,-30.831303
496,20.079554,-3.9016902
497,-1.1252888,8.287314
498,12.276467,1.3127085
499,-45.741497,30.56332
500,-28.493807,-1.3589222
501,13.74216,27.02819
502,6.477703,-5.038221
503,21.32065,-2.8069377
504,41.50312,2.7553296
505,-2.699023,7.5494714
506,25.744967,1.5002145
507,20.9446,-32.818707
508,4.072215,-19.484854
509,24.32295,-31.376453
510,-16.031223,31.980522
511,18.8149,-31.485214
512,-32.82751,-3.0757697
513,-44.785854,29.894276
514,12.080775,-0.70830363
515,-14.748036,29.403719
516,19.633999,23.155563
517,-13.676641,35.350525
518,18.37346,33.489426
519,4.9264083,-19.496239
520,-0.4364514,7.4962115
521,-12.607599,32.446526
522,13.960983,26.591755
523,30.92034,15.438824
524,18.53626,33.534958
525,21.233574,45.987816
526,23.538273,35.80715
527,17.96146,24.570747
528,26.826906,1.5784445
529,42.69134,0.49290434
530,23.399853,36.79411
531,-29.671114,-2.9179657
532,48.767895,-18.923563
533,-19.664705,10.312626
534,-11.520216,-35.517044
535,-21.979368,15.9750805
536,19.373678,35.950874
537,45.338852,4.928111
538,23.593328,-43.421017
539,23.616076,-32.96161
540,-20.478622,-1.1367133
541,24.863258,-31.421186
542,19.424128,18.36202
543,-14.225694,31.763994
544,-28.636572,-2.2029767
545,4.6495485,-19.76264
546,-45.74915,33.781693
547,-45.91171,32.125862
548,-12.523339,31.29166
549,17.519827,-34.109665
550,14.791486,-23.994781
551,-20.74319,7.8853946
552,-14.532042,29.16222
553,22.27607,-2.443861
554,-13.275036,30.6875
555,-28.448622,-5.855952
556,-3.0041785,7.9986663
557,-13.831313,32.963745
558,-34.95416,-7.8951263
559,-31.503052,-25.434649
560,8.153125,-23.680822
561,-19.301743,20.056553
562,18.827518,23.450293
563,-16.360962,30.722015
564,41.134903,-0.051407274
565,16.505613,24.784967
566,27.225025,26.609585
567,17.657236,31.779665
568,27.215889,0.6876315
569,16.153873,-32.697563
570,22.06164,-27.838196
571,-1.2875626,7.361758
572,54.230167,15.071866
573,5.7295365,-19.230947
574,-31.762705,-25.756668
575,-12.101105,33.240646
576,-56.657776,15.832075
577,-46.987144,24.852354
578,19.571575,-31.688688
579,-44.80973,32.14904
580,20.95548,1.44123
581,-44.0514,30.566175
582,4.610877,-19.840666
583,21.697317,35.12633
584,19.756731,21.453268
585,16.543497,0.6337891
586,26.304316,5.660396
587,34.434612,4.124761
588,14.475143,24.52405
589,-1.6966982,8.695501
590,-10.398947,-33.033295
591,20.072548,6.871273
592,-0.5693301,5.496957
593,31.58683,14.519331
594,17.36815,-31.334818
595,30.372011,14.591224
596,-29.363165,-1.3647672
597,54.85187,22.409725
598,43.348663,-1.3829052
599,17.605394,22.612013
600,23.806372,49.186195
601,-29.190222,-0.6084096
602,-13.586052,35.348114
603,21.27809,5.9892936
604,16.81084,28.74334
605,22.191225,-2.5169322
606,-0.80142045,7.1322484
607,-14.904095,30.943785
608,-23.019632,-3.6562123
609,-1.8886403,-13.540159
610,13.569339,33.885155
611,19.77086,36.42429
612,-22.82757,8.222732
613,-5.7177415,-8.667835
614,-14.636099,28.824196
615,-11.612455,31.715338
616,17.414242,17.27135
617,-28.265802,-0.95707256
618,-45.535236,30.659557
619,19.009665,1.0711675
620,-44.45127,31.602606
621,-0.49423856,7.503551
622,6.542437,-5.083365
623,20.866762,1.6337935
624,20.702162,-1.817139
625,17.644472,33.723095
626,22.42212,22.902308
627,15.914035,-31.273527
628,-15.814569,31.654387
629,-21.992876,16.906836
630,22.357662,-35.237007
631,-31.453094,-4.261398
632,19.40137,-3.129055
633,-36.29351,-5.9252634
634,16.34174,29.192467
635,-44.703587,29.562847
636,-9.273668,-33.548195
637,14.955951,30.381338
638,-16.44713,30.43496
639,19.282364,-30.906906
640,42.946877,-1.543873
641,-31.39798,-25.158699
642,-14.235707,33.110973
643,20.32846,23.558184
644,-7.3519373,28.39532
645,25.364239,36.777565
646,-21.787598,11.8197155
647,26.106884,-51.44395
648,1.8221827,7.8646116
649,19.861696,-30.917107
650,16.518078,-32.29183
651,-45.1964,33.48091
652,20.63613,-1.6813389
653,30.498745,15.036075
654,-22.54635,16.792809
655,-1.6694618,7.003468
656,46.41266,5.31024
657,-16.925386,-6.4035845
658,11.888577,1.5128111
659,-13.908705,34.586872
660,-12.573464,31.851702
661,16.667889,-32.400578
662,-28.932222,-5.93436
663,-45.861984,22.734013
664,-31.102192,-6.1330075
665,22.563845,-28.515263
666,16.208717,-34.516647
667,-23.804241,7.231069
668,22.295006,-2.51918
669,14.963552,-2.3278787
670,15.059024,33.404552
671,-29.412415,-0.5460691
672,21.188616,40.612457
673,21.438272,46.285603
674,13.666351,26.89038
675,-18.931442,30.613699
676,-22.473146,16.778784
677,33.649147,1.0910524
678,-14.797979,32.24122
679,49.058628,-17.698654
680,19.885988,-27.796942
681,35.152626,5.466774
682,22.659527,-2.274888
683,19.911196,0.55569255
684,-11.058245,30.404543
685,34.987656,3.263373
686,21.796469,40.30869
687,30.4553,14.902467
688,-31.375788,-4.164007
689,19.872007,-27.590502
690,17.830685,-33.79753
691,22.794716,-40.656532
692,20.490067,35.306156
693,-2.0346348,-12.9287405
694,-21.835629,7.7923455
695,-44.673172,33.339878
696,21.067595,22.269306
697,23.98391,0.16084543
698,-42.758335,28.586224
699,24.667128,36.006725
700,25.032862,41.58675
701,21.222872,41.466454
702,-32.11961,-6.744117
703,-46.134842,22.898512
704,-28.33553,-4.889644
705,-45.161358,30.246899
706,-20.895403,9.662612
707,-22.787622,12.5946
708,21.304407,16.934721
709,-30.99735,-5.3071074
710,21.682499,-3.516135
711,15.727989,3.8074675
712,-43.523876,-29.822338
713,32.949562,1.7851164
714,16.994173,31.0595
715,4.5524974,-17.95052
716,-42.88657,30.766083
717,26.343552,-29.605839
718,-26.608757,-3.986792
719,20.023838,-20.980038
720,-20.631523,26.36863
721,-20.604425,13.002066
722,23.887993,37.400414
723,21.36479,-0.83811474
724,-12.119464,-9.146069
725,21.464842,44.60613
726,24.253864,-26.479422
727,32.36659,3.10151
728,19.234808,-29.603172
729,21.19693,1.4412969
730,-16.750427,31.820219
731,20.054853,51.052677
732,-18.858686,9.6972065
733,23.130136,-30.374166
734,-22.405542,11.986811
735,-43.4283,32.376354
736,-15.466722,14.634029
737,24.64496,0.3249733
738,23.906933,15.865286
739,21.937872,44.236073
740,27.02253,25.689314
741,-18.805962,30.652573
742,-46.05553,29.822426
743,-16.042673,26.857931
744,22.403465,-30.179855
745,12.523654,-25.801449
746,22.929243,1.794798
747,24.760294,-25.212992
748,20.402811,24.199493
749,-28.327694,-3.12026
750,16.313354,-32.890934
751,-15.452436,27.315817
752,-26.910545,-3.2323232
753,26.069384,-34.57759
754,-18.988852,30.91841
755,-13.421021,31.82389
756,22.199402,-2.2866905
757,-42.899395,30.426168
758,16.615135,1.5269326
759,-45.555485,32.37665
760,24.43483,-26.563585
761,20.58943,43.58153
762,-13.685277,-8.781709
763,20.649437,22.266869
764,18.394379,31.345823
765,-14.2474,27.094593
766,21.57124,50.610558
767,24.765938,48.951023
768,51.442326,13.8282585
769,-21.676865,9.861402
770,24.64888,26.407354
771,-32.60004,-3.3420155
772,-45.24221,26.634888
773,4.556016,-20.464256
774,27.339092,25.981243
775,22.209076,-2.793587
776,22.221146,44.89822
777,-20.64585,12.907901
778,25.054066,42.113102
779,-28.092855,-3.9095757
780,24.04927,-31.194777
781,-41.83406,30.797274
782,4.9078474,-21.28931
783,23.79882,46.17439
784,24.27667,36.904575
785,18.26406,12.673609
786,-19.561352,9.503816
787,-44.546455,-39.707474
788,22.14473,44.6251
789,25.179121,-25.43517
790,-29.060574,-2.891329
791,5.863803,-6.732523
792,25.06085,-27.768757
793,-13.120616,-8.907478
794,51.024616,13.882963
795,19.875103,2.822706
796,28.578724,2.0041118
797,28.181652,25.521662
798,-17.83585,-5.5224624
799,-31.85146,-25.911522
800,34.036655,1.2662367
801,-43.38649,31.34081
802,24.232594,36.720066
803,-12.078187,-8.953209
804,19.94696,-2.4020684
805,21.335487,-2.5720615
806,22.009514,-3.6533875
807,-21.306435,13.829165
808,-41.39998,32.20871
809,-16.894825,-6.397125
810,48.823204,13.700567
811,-43.18292,30.998276
812,7.08224,-20.234161
813,-43.5796,29.408234
814,20.465332,33.870514
815,23.221062,36.00494
816,26.097548,-28.820612
817,-23.292372,11.511797
818,22.099503,46.953552
819,-19.912004,10.372715
820,25.559774,-28.69652
821,43.206863,3.133866
822,-46.978783,25.002474
823,-18.692476,11.318846
824,15.145626,28.266771
825,-21.447838,9.915133
826,-44.00437,29.994982
827,-13.558668,2.6851065
828,12.038568,-0.61017895
829,-20.379923,13.665058
830,16.819704,30.875792
831,-17.958614,-5.9425707
832,22.993631,-43.31765
833,-42.68549,29.995533
834,15.067161,27.127594
835,-44.199345,30.974703
836,-28.155148,-3.4073262
837,-45.59696,33.327774
838,23.16396,-35.83418
839,24.643457,26.52863
840,15.86362,3.9093263
841,-15.491039,-8.309146
842,-43.65552,32.137825
843,-45.62438,26.823957
844,26.454878,25.057081
845,21.444267,17.212746
846,-31.859266,-25.916595
847,-11.841165,30.366749
848,18.675322,4.665986
849,24.868645,-27.423248
850,18.582806,-31.410225
851,21.350645,-2.4665961
852,21.290674,-29.624292
853,-45.557102,23.330296
854,-19.481388,10.373617
855,23.670322,0.9585907
856,24.99953,24.345959
857,28.635519,4.074216
858,17.477686,31.00069
859,15.050661,-24.022667
860,-23.005205,8.114837
861,26.694204,25.526182
862,28.525227,-29.16609
863,21.072294,45.827637
864,22.775875,47.744278
865,11.902624,27.698841
866,27.303171,26.11132
867,-14.363049,-9.032402
868,23.274889,35.760868
869,-12.623533,31.420511
870,20.183123,-2.7627022
871,19.074253,22.99469
872,15.313777,6.6364384
873,18.216013,24.595112
874,20.374777,37.459538
875,19.507381,2.9359808
876,21.895466,-3.47194
877,-2.9391644,8.008948
878,27.26645,27.76478
879,-16.641981,31.16963
880,-45.82364,33.315273
881,-43.77451,32.08419
882,25.24345,-26.240097
883,23.799526,-29.31052
884,-16.68861,30.491425
885,-43.464046,31.240154
886,-45.10476,32.885063
887,32.840786,5.7984505
888,17.395832,31.321636
889,20.558508,24.34046
890,26.729864,25.38924
891,-13.794593,34.197563
892,22.519838,34.41537
893,-45.601604,32.39954
894,20.951366,47.387737
895,51.907406,13.69647
896,-28.508791,-3.1520953
897,25.222483,-25.972599
898,14.895785,-27.622814
899,21.890068,40.28702
900,19.944551,-29.705442
901,-13.9603815,-8.436936
902,23.338243,37.125126
903,26.11205,-28.774399
904,27.4056,25.89541
905,21.846659,49.644463
906,5.830561,-20.395071
907,22.042429,47.005085
908,20.287827,42.605255
909,-2.3649993,8.496156
910,25.322184,-0.028814502
911,13.44527,-23.831728
912,-31.598274,-4.5068316
913,21.380827,-3.3281524
914,20.904514,-1.7962378
915,-19.165737,12.339118
916,-13.034364,35.407394
917,-12.669845,-8.907184
918,-44.943943,32.172043
919,42.173183,-1.0992376
920,23.41495,34.87282
921,-28.374521,-3.38682
922,22.033924,-0.3299728
923,20.628359,-1.515876
924,16.12655,33.95848
925,22.18229,35.0663
926,-42.70172,29.505508
927,-28.263216,-1.8172048
928,25.152134,0.62234104
929,-45.795895,23.405443
930,-42.737175,-29.687796
931,-44.158543,32.87088
932,24.355742,2.147037
933,15.838209,5.820748
934,-44.01569,28.804386
935,23.501238,-41.64435
936,21.766186,-1.3056618
937,-3.3099506,8.077908
938,-20.230837,-0.4087063
939,-13.966916,14.073354
940,19.793598,51.39886
941,-43.972137,29.77872
942,23.47196,-42.006073
943,18.727737,20.359213
944,23.155758,-40.15142
945,1.7039237,4.099326
946,-13.219386,-9.916701
947,-44.84687,-39.078648
948,24.18725,0.2973831
949,20.961596,46.59365
950,24.391785,-30.500666
951,29.045174,-24.84538
952,23.406532,35.95525
953,-14.757623,-10.080341
954,20.681139,42.17861
955,-14.525673,32.238106
956,31.320415,13.933054
957,20.28524,0.5627912
958,-29.854422,-2.1549106
959,22.880325,-43.178864
960,-14.181341,-9.474138
961,-61.763386,-4.796808
962,22.167252,-29.691153
963,-16.119387,26.451763
964,21.524244,21.67179
965,-42.86283,30.612663
966,16.135284,3.938385
967,-18.641556,30.485039
968,23.188656,-43.386993
969,-13.02694,-9.1086035
970,-19.040518,29.24056
971,17.209112,51.179653
972,5.816101,-20.790857
973,13.682946,4.1865783
974,14.789526,28.155113
975,15.894789,-31.271765
976,15.049482,34.715572
977,26.240242,29.651522
978,19.78137,-0.8951224
979,24.69621,-24.600351
980,-18.955399,30.517454
981,23.25405,-35.48493
982,-42.00318,29.762447
983,24.211277,35.691765
984,23.745562,36.42106
985,20.880512,-1.8656124
986,-32.20797,-1.8224647
987,23.326542,24.888626
988,19.698462,-30.808867
989,20.828678,-1.9357188
990,-52.68651,-3.7783868
991,21.34976,-2.7269719
992,-14.24464,-8.237155
993,18.293367,-29.23378
994,-20.015465,10.06497
995,18.491772,-29.252737
996,6.694329,-22.698036
997,19.699537,23.598906
998,32.251705,13.954277
999,-14.847706,13.310952
1000,21.308062,-2.7365706
1001,11.481971,3.4753625
1002,3.0360394,-18.364758
1003,-14.9592495,13.407124
1004,-45.007957,32.89031
1005,27.49844,25.95393
1006,24.548582,26.64216
1007,19.157806,4.553544
1008,6.833483,-20.354506
1009,16.397915,-0.30113414
1010,-44.245525,28.294073
1011,12.630024,-51.98044
1012,21.20589,41.38131
1013,30.659193,15.881897
1014,22.54306,-42.190536
1015,-3.029288,7.205013
1016,-2.5391731,8.341113
1017,-28.653278,-3.2882497
1018,17.042978,2.478144
1019,20.481672,3.0071104
1020,17.117714,33.535748
1021,17.12292,-19.829304
1022,23.705538,34.77257
1023,-42.533356,29.863787
1024,-22.473946,9.522032
1025,-20.963604,12.364259
1026,24.356897,45.63439
1027,39.53419,4.415251
1028,18.379293,-36.7362
1029,-44.677685,28.874228
1030,22.660868,35.36541
1031,21.33582,-0.09315354
1032,27.220394,25.852016
1033,15.394653,1.0247109
1034,23.860054,-43.756695
1035,-18.879055,30.22257
1036,-19.005686,28.43854
1037,-43.28333,28.62749
1038,-42.35151,-29.713816
1039,14.042086,-25.50141
1040,25.71336,45.089016
1041,-13.471264,-10.058358
1042,24.679352,0.1686953
1043,24.475428,47.24306
1044,18.576855,31.000498
1045,28.197723,41.87941
1046,-29.828974,-0.35004574
1047,-44.45477,32.188843
1048,23.403793,-30.497726
1049,8.281169,-2.7441812
1050,22.84146,-2.3443391
1051,23.099224,-31.434313
1052,-23.255339,8.669774
1053,25.543503,-0.063073
1054,24.848335,-1.5943918
1055,-26.69441,-5.2658553
1056,-19.111061,30.762634
1057,3.7246356,-18.552198
1058,-27.32315,-4.218312
1059,16.394728,35.532413
1060,-22.834503,10.225277
1061,-44.33365,31.214302
1062,20.575777,22.42733
1063,13.876578,-50.006374
1064,-16.278397,-7.172327
1065,21.120724,-23.213354
1066,22.762108,-40.68357
1067,19.575615,2.4617789
1068,-44.162888,32.920643
